Date,Value
2011-12-16,1.55235
2011-12-15,1.551
2011-12-14,1.54625
2011-12-13,1.54855
2011-12-12,1.55855
2011-12-09,1.56605
2011-12-08,1.56345
2011-12-07,1.57115
2011-12-06,1.5602
2011-12-05,1.56475
2011-12-02,1.56035
2011-12-01,1.56905
2011-11-30,1.56945
2011-11-29,1.56115
2011-11-28,1.54985
2011-11-25,1.54485
2011-11-24,1.54925
2011-11-23,1.55165
2011-11-22,1.5636
2011-11-21,1.56425
2011-11-18,1.57965
2011-11-17,1.57515
2011-11-16,1.57275
2011-11-15,1.58145
2011-11-14,1.59075
2011-11-11,1.60735
2011-11-10,1.5936
2011-11-09,1.5922
2011-11-08,1.609
2011-11-07,1.60525
2011-11-04,1.6037
2011-11-03,1.6041
2011-11-02,1.5941
2011-11-01,1.59505
2011-10-31,1.60875
2011-10-28,1.6129
2011-10-27,1.61005
2011-10-26,1.597
2011-10-25,1.6003
2011-10-24,1.59875
2011-10-21,1.5905
2011-10-20,1.57975
2011-10-19,1.57705
2011-10-18,1.57255
2011-10-17,1.5735
2011-10-14,1.58115
2011-10-13,1.57755
2011-10-12,1.57525
2011-10-11,1.55995
2011-10-10,1.56725
2011-10-07,1.55495
2011-10-06,1.54465
2011-10-05,1.54635
2011-10-04,1.5493
2011-10-03,1.54505
2011-09-30,1.5589
2011-09-29,1.56145
2011-09-28,1.55975
2011-09-27,1.56425
2011-09-26,1.55545
2011-09-23,1.5489
2011-09-22,1.53565
2011-09-21,1.55045
2011-09-20,1.57475
2011-09-19,1.5704
2011-09-16,1.57825
2011-09-15,1.5803
2011-09-14,1.57725
2011-09-13,1.58175
2011-09-12,1.5843
2011-09-09,1.5867
2011-09-08,1.5966
2011-09-07,1.59895
2011-09-06,1.59425
2011-09-05,1.61155
2011-09-02,1.6209
2011-09-01,1.61895
2011-08-31,1.62465
2011-08-30,1.6295
2011-08-29,1.64055
2011-08-26,1.6372
2011-08-25,1.62885
2011-08-24,1.637
2011-08-23,1.64985
2011-08-22,1.64685
2011-08-19,1.64825
2011-08-18,1.6517
2011-08-17,1.6546
2011-08-16,1.64565
2011-08-15,1.63855
2011-08-12,1.62815
2011-08-11,1.62275
2011-08-10,1.61395
2011-08-09,1.63175
2011-08-08,1.63305
2011-08-05,1.63905
2011-08-04,1.62465
2011-08-03,1.64245
2011-08-02,1.62995
2011-08-01,1.6298
2011-07-29,1.6452
2011-07-28,1.63335
2011-07-27,1.6328
2011-07-26,1.64125
2011-07-25,1.62785
2011-07-22,1.6299
2011-07-21,1.63075
2011-07-20,1.61535
2011-07-19,1.61275
2011-07-18,1.60275
2011-07-15,1.61295
2011-07-14,1.614
2011-07-13,1.61015
2011-07-12,1.5914
2011-07-11,1.5904
2011-07-08,1.60445
2011-07-07,1.5975
2011-07-06,1.5997
2011-07-05,1.605
2011-07-04,1.6086
2011-07-01,1.60715
2011-06-30,1.6047
2011-06-29,1.6067
2011-06-28,1.59935
2011-06-27,1.5987
2011-06-24,1.599
2011-06-23,1.60125
2011-06-22,1.60645
2011-06-21,1.62415
2011-06-20,1.62025
2011-06-17,1.61845
2011-06-16,1.61435
2011-06-15,1.61885
2011-06-14,1.6364
2011-06-13,1.63735
2011-06-10,1.62245
2011-06-09,1.63735
2011-06-08,1.63985
2011-06-07,1.6443
2011-06-06,1.63545
2011-06-03,1.64245
2011-06-02,1.63745
2011-06-01,1.6337
2011-05-31,1.64465
2011-05-30,1.6464
2011-05-27,1.65075
2011-05-26,1.63875
2011-05-25,1.62755
2011-05-24,1.6178
2011-05-23,1.61205
2011-05-20,1.62615
2011-05-19,1.62345
2011-05-18,1.61655
2011-05-17,1.62495
2011-05-16,1.62095
2011-05-13,1.6184
2011-05-12,1.6287
2011-05-11,1.63475
2011-05-10,1.63615
2011-05-09,1.63945
2011-05-06,1.63685
2011-05-05,1.63845
2011-05-04,1.64915
2011-05-03,1.6486
2011-05-02,1.66465
2011-04-29,1.67065
2011-04-28,1.6639
2011-04-27,1.66285
2011-04-26,1.64775
2011-04-25,1.64965
2011-04-22,1.6511
2011-04-20,1.64025
2011-04-19,1.63145
2011-04-18,1.62605
2011-04-15,1.63005
2011-04-14,1.6347
2011-04-13,1.62675
2011-04-12,1.627
2011-04-11,1.63445
2011-04-08,1.63935
2011-04-07,1.63185
2011-04-06,1.6333
2011-04-05,1.6286
2011-04-04,1.6126
2011-04-01,1.6115
2011-03-31,1.60315
2011-03-30,1.60755
2011-03-29,1.6011
2011-03-28,1.5997
2011-03-25,1.60175
2011-03-24,1.61105
2011-03-23,1.62395
2011-03-22,1.6373
2011-03-21,1.63115
2011-03-18,1.62355
2011-03-17,1.61375
2011-03-16,1.6023
2011-03-15,1.6084
2011-03-14,1.618
2011-03-11,1.60825
2011-03-10,1.60505
2011-03-09,1.6201
2011-03-08,1.616
2011-03-07,1.6202
2011-03-04,1.6275
2011-03-03,1.62735
2011-03-02,1.6327
2011-03-01,1.6261
2011-02-28,1.6258
2011-02-25,1.61165
2011-02-24,1.614
2011-02-23,1.621
2011-02-22,1.6132
2011-02-21,1.6222
2011-02-18,1.62455
2011-02-17,1.61735
2011-02-16,1.60865
2011-02-15,1.6127
2011-02-14,1.60415
2011-02-11,1.60055
2011-02-10,1.61185
2011-02-09,1.60965
2011-02-08,1.6068
2011-02-07,1.6108
2011-02-04,1.61045
2011-02-03,1.6137
2011-02-02,1.61855
2011-02-01,1.61465
2011-01-31,1.60175
2011-01-28,1.58625
2011-01-27,1.59255
2011-01-26,1.59035
2011-01-25,1.5829
2011-01-24,1.59925
2011-01-21,1.60095
2011-01-20,1.5906
2011-01-19,1.60005
2011-01-18,1.59625
2011-01-17,1.5884
2011-01-14,1.58615
2011-01-13,1.5828
2011-01-12,1.57625
2011-01-11,1.56065
2011-01-10,1.55735
2011-01-07,1.556
2011-01-06,1.5486
2011-01-05,1.55105
2011-01-04,1.5588
2011-01-03,1.5481
2010-12-31,1.56015
2010-12-30,1.54235
2010-12-29,1.55005
2010-12-28,1.5387
2010-12-27,1.5419
2010-12-24,1.54435
2010-12-23,1.54335
2010-12-22,1.539
2010-12-21,1.54675
2010-12-20,1.55065
2010-12-17,1.5484
2010-12-16,1.56015
2010-12-15,1.55435
2010-12-14,1.5784
2010-12-13,1.58535
2010-12-10,1.58145
2010-12-09,1.57725
2010-12-08,1.58055
2010-12-07,1.5766
2010-12-06,1.57115
2010-12-03,1.57815
2010-12-02,1.5604
2010-12-01,1.5628
2010-11-30,1.55575
2010-11-29,1.5576
2010-11-26,1.55895
2010-11-25,1.5758
2010-11-24,1.57835
2010-11-23,1.57815
2010-11-22,1.59595
2010-11-19,1.59855
2010-11-18,1.60415
2010-11-17,1.59005
2010-11-16,1.58915
2010-11-15,1.605
2010-11-12,1.61405
2010-11-11,1.6114
2010-11-10,1.61195
2010-11-09,1.5988
2010-11-08,1.61355
2010-11-05,1.61905
2010-11-04,1.62725
2010-11-03,1.61
2010-11-02,1.6032
2010-11-01,1.6028
2010-10-29,1.6026
2010-10-28,1.59355
2010-10-27,1.57715
2010-10-26,1.58385
2010-10-25,1.57335
2010-10-22,1.5689
2010-10-21,1.56975
2010-10-20,1.58395
2010-10-19,1.5705
2010-10-18,1.59245
2010-10-15,1.59825
2010-10-14,1.60115
2010-10-13,1.58975
2010-10-12,1.58095
2010-10-11,1.5887
2010-10-08,1.59445
2010-10-07,1.5876
2010-10-06,1.59075
2010-10-05,1.58855
2010-10-04,1.58335
2010-10-01,1.58465
2010-09-30,1.57175
2010-09-29,1.57835
2010-09-28,1.58015
2010-09-27,1.58265
2010-09-24,1.5827
2010-09-23,1.56775
2010-09-22,1.5664
2010-09-21,1.5617
2010-09-20,1.55525
2010-09-17,1.5627
2010-09-16,1.56315
2010-09-15,1.56205
2010-09-14,1.55555
2010-09-13,1.5425
2010-09-10,1.5358
2010-09-09,1.54345
2010-09-08,1.54695
2010-09-07,1.53615
2010-09-06,1.54035
2010-09-03,1.54655
2010-09-02,1.53995
2010-09-01,1.54515
2010-08-31,1.53505
2010-08-30,1.54615
2010-08-27,1.55175
2010-08-26,1.5526
2010-08-25,1.5454
2010-08-24,1.5418
2010-08-23,1.5518
2010-08-20,1.55415
2010-08-19,1.55925
2010-08-18,1.55895
2010-08-17,1.5571
2010-08-16,1.5653
2010-08-13,1.55815
2010-08-12,1.5573
2010-08-11,1.5664
2010-08-10,1.586
2010-08-09,1.59085
2010-08-06,1.59605
2010-08-05,1.58935
2010-08-04,1.5889
2010-08-03,1.5932
2010-08-02,1.5892
2010-07-30,1.5697
2010-07-29,1.56035
2010-07-28,1.56045
2010-07-27,1.5589
2010-07-26,1.54855
2010-07-23,1.5424
2010-07-22,1.5263
2010-07-21,1.5179
2010-07-20,1.52685
2010-07-19,1.52315
2010-07-16,1.5302
2010-07-15,1.5459
2010-07-14,1.52585
2010-07-13,1.51785
2010-07-12,1.503
2010-07-09,1.50685
2010-07-08,1.5163
2010-07-07,1.51905
2010-07-06,1.51575
2010-07-05,1.51395
2010-07-02,1.51925
2010-07-01,1.5133
2010-06-30,1.49475
2010-06-29,1.5065
2010-06-28,1.51085
2010-06-25,1.50605
2010-06-24,1.4938
2010-06-23,1.49535
2010-06-22,1.481
2010-06-21,1.4833
2010-06-18,1.4826
2010-06-17,1.48115
2010-06-16,1.47305
2010-06-15,1.4808
2010-06-14,1.47535
2010-06-11,1.4533
2010-06-10,1.47075
2010-06-09,1.4538
2010-06-08,1.44425
2010-06-07,1.4466
2010-06-04,1.4479
2010-06-03,1.461
2010-06-02,1.46515
2010-06-01,1.46565
2010-05-31,1.4534
2010-05-28,1.4461
2010-05-27,1.4598
2010-05-26,1.43745
2010-05-25,1.44045
2010-05-24,1.44285
2010-05-21,1.44835
2010-05-20,1.4359
2010-05-19,1.44195
2010-05-18,1.43405
2010-05-17,1.4489
2010-05-14,1.45375
2010-05-13,1.46145
2010-05-12,1.4827
2010-05-11,1.496
2010-05-10,1.4858
2010-05-07,1.4813
2010-05-06,1.4832
2010-05-05,1.5104
2010-05-04,1.51535
2010-05-03,1.5245
2010-04-30,1.53005
2010-04-29,1.5324
2010-04-28,1.5201
2010-04-27,1.52585
2010-04-26,1.5457
2010-04-23,1.53755
2010-04-22,1.5369
2010-04-21,1.54065
2010-04-20,1.5369
2010-04-19,1.5334
2010-04-16,1.53785
2010-04-15,1.5499
2010-04-14,1.5472
2010-04-13,1.5379
2010-04-12,1.53715
2010-04-09,1.538
2010-04-08,1.5268
2010-04-07,1.52515
2010-04-06,1.52315
2010-04-05,1.5287
2010-04-02,1.52125
2010-03-31,1.5182
2010-03-30,1.5066
2010-03-29,1.49855
2010-03-26,1.49035
2010-03-25,1.48225
2010-03-24,1.48735
2010-03-23,1.50455
2010-03-22,1.5097
2010-03-19,1.5143
2010-03-18,1.525
2010-03-17,1.53195
2010-03-16,1.5247
2010-03-15,1.5054
2010-03-12,1.5187
2010-03-11,1.506
2010-03-10,1.49765
2010-03-09,1.49945
2010-03-08,1.5068
2010-03-05,1.51105
2010-03-04,1.50305
2010-03-03,1.5104
2010-03-02,1.49525
2010-03-01,1.49885
2010-02-26,1.5246
2010-02-25,1.5266
2010-02-24,1.5406
2010-02-23,1.54195
2010-02-22,1.5479
2010-02-19,1.546
2010-02-18,1.56285
2010-02-17,1.57115
2010-02-16,1.579
2010-02-15,1.56615
2010-02-12,1.5705
2010-02-11,1.57015
2010-02-10,1.5589
2010-02-09,1.5712
2010-02-08,1.55985
2010-02-05,1.56365
2010-02-04,1.57475
2010-02-03,1.5898
2010-02-02,1.5973
2010-02-01,1.5955
2010-01-29,1.59995
2010-01-28,1.61315
2010-01-27,1.6169
2010-01-26,1.6143
2010-01-25,1.6239
2010-01-22,1.61165
2010-01-21,1.61925
2010-01-20,1.6284
2010-01-19,1.6371
2010-01-18,1.63345
2010-01-15,1.6272
2010-01-14,1.6334
2010-01-13,1.62875
2010-01-12,1.6178
2010-01-11,1.6112
2010-01-08,1.60275
2010-01-07,1.59295
2010-01-06,1.6024
2010-01-05,1.5999
2010-01-04,1.6089
2010-01-01,1.61705
2009-12-31,1.61605
2009-12-30,1.60755
2009-12-29,1.58965
2009-12-28,1.60025
2009-12-25,1.5964
2009-12-24,1.5956
2009-12-23,1.5954
2009-12-22,1.597
2009-12-21,1.6051
2009-12-18,1.61545
2009-12-17,1.6155
2009-12-16,1.6332
2009-12-15,1.62735
2009-12-14,1.63105
2009-12-11,1.6252
2009-12-10,1.62735
2009-12-09,1.6263
2009-12-08,1.6296
2009-12-07,1.64425
2009-12-04,1.64535
2009-12-03,1.6557
2009-12-02,1.6639
2009-12-01,1.66175
2009-11-30,1.6448
2009-11-27,1.64635
2009-11-26,1.651
2009-11-25,1.6713
2009-11-24,1.6581
2009-11-23,1.6608
2009-11-20,1.65045
2009-11-19,1.66605
2009-11-18,1.67405
2009-11-17,1.6818
2009-11-16,1.6827
2009-11-13,1.6689
2009-11-12,1.6587
2009-11-11,1.6573
2009-11-10,1.6736
2009-11-09,1.6757
2009-11-06,1.6617
2009-11-05,1.6588
2009-11-04,1.6567
2009-11-03,1.6432
2009-11-02,1.639
2009-10-30,1.6432
2009-10-29,1.6542
2009-10-28,1.637
2009-10-27,1.63745
2009-10-26,1.63295
2009-10-23,1.6309
2009-10-22,1.66295
2009-10-21,1.65995
2009-10-20,1.6371
2009-10-19,1.6377
2009-10-16,1.63585
2009-10-15,1.6269
2009-10-14,1.5976
2009-10-13,1.5902
2009-10-12,1.58
2009-10-09,1.58405
2009-10-08,1.60715
2009-10-07,1.5948
2009-10-06,1.5907
2009-10-05,1.59395
2009-10-02,1.59305
2009-10-01,1.59425
2009-09-30,1.59875
2009-09-29,1.5957
2009-09-28,1.5894
2009-09-25,1.593
2009-09-24,1.6063
2009-09-23,1.63475
2009-09-22,1.63605
2009-09-21,1.6201
2009-09-18,1.6243
2009-09-17,1.6443
2009-09-16,1.64955
2009-09-15,1.64925
2009-09-14,1.65695
2009-09-11,1.6678
2009-09-10,1.66655
2009-09-09,1.654
2009-09-08,1.6494
2009-09-07,1.63465
2009-09-04,1.63965
2009-09-03,1.6325
2009-09-02,1.62695
2009-09-01,1.61615
2009-08-31,1.6287
2009-08-28,1.62735
2009-08-27,1.62775
2009-08-26,1.62415
2009-08-25,1.63515
2009-08-24,1.6413
2009-08-21,1.64975
2009-08-20,1.65125
2009-08-19,1.653
2009-08-18,1.6558
2009-08-17,1.6342
2009-08-14,1.6534
2009-08-13,1.6583
2009-08-12,1.64735
2009-08-11,1.6482
2009-08-10,1.6477
2009-08-07,1.66895
2009-08-06,1.6783
2009-08-05,1.70075
2009-08-04,1.6946
2009-08-03,1.69385
2009-07-31,1.67135
2009-07-30,1.6488
2009-07-29,1.6374
2009-07-28,1.6434
2009-07-27,1.64995
2009-07-24,1.64375
2009-07-23,1.6473
2009-07-22,1.647
2009-07-21,1.64505
2009-07-20,1.6547
2009-07-17,1.63325
2009-07-16,1.64425
2009-07-15,1.6424
2009-07-14,1.62885
2009-07-13,1.6233
2009-07-10,1.62145
2009-07-09,1.63515
2009-07-08,1.6059
2009-07-07,1.6134
2009-07-06,1.6286
2009-07-03,1.63235
2009-07-02,1.63935
2009-07-01,1.64785
2009-06-30,1.64475
2009-06-29,1.65685
2009-06-26,1.65395
2009-06-25,1.63735
2009-06-24,1.6419
2009-06-23,1.6459
2009-06-22,1.63385
2009-06-19,1.65055
2009-06-18,1.63265
2009-06-17,1.6406
2009-06-16,1.6407
2009-06-15,1.6309
2009-06-12,1.64435
2009-06-11,1.65855
2009-06-10,1.6358
2009-06-09,1.63175
2009-06-08,1.6066
2009-06-05,1.59855
2009-06-04,1.61895
2009-06-03,1.6303
2009-06-02,1.65905
2009-06-01,1.64365
2009-05-29,1.6186
2009-05-28,1.5945
2009-05-27,1.59765
2009-05-26,1.59255
2009-05-25,1.591
2009-05-22,1.59075
2009-05-21,1.5829
2009-05-20,1.5747
2009-05-19,1.5481
2009-05-18,1.5348
2009-05-15,1.516
2009-05-14,1.5225
2009-05-13,1.515
2009-05-12,1.52725
2009-05-11,1.51235
2009-05-08,1.5238
2009-05-07,1.5013
2009-05-06,1.5138
2009-05-05,1.5088
2009-05-04,1.50115
2009-05-01,1.4914
2009-04-30,1.4788
2009-04-29,1.4776
2009-04-28,1.46375
2009-04-27,1.4653
2009-04-24,1.46705
2009-04-23,1.4729
2009-04-22,1.44825
2009-04-21,1.46725
2009-04-20,1.45375
2009-04-17,1.47865
2009-04-16,1.49325
2009-04-15,1.49965
2009-04-14,1.48975
2009-04-13,1.4868
2009-04-10,1.466
2009-04-09,1.4696
2009-04-08,1.4713
2009-04-07,1.47315
2009-04-06,1.47465
2009-04-03,1.48395
2009-04-02,1.47305
2009-04-01,1.44415
2009-03-31,1.43385
2009-03-30,1.427
2009-03-27,1.43225
2009-03-26,1.44405
2009-03-25,1.45525
2009-03-24,1.46675
2009-03-23,1.45695
2009-03-20,1.44435
2009-03-19,1.44985
2009-03-18,1.42535
2009-03-17,1.40485
2009-03-16,1.40655
2009-03-13,1.39955
2009-03-12,1.39525
2009-03-11,1.38865
2009-03-10,1.37595
2009-03-09,1.37845
2009-03-06,1.40925
2009-03-05,1.413
2009-03-04,1.4179
2009-03-03,1.4052
2009-03-02,1.40505
2009-02-27,1.43055
2009-02-26,1.43025
2009-02-25,1.4194
2009-02-24,1.4477
2009-02-23,1.4482
2009-02-20,1.44515
2009-02-19,1.4296
2009-02-18,1.4219
2009-02-17,1.42505
2009-02-16,1.42735
2009-02-13,1.43835
2009-02-12,1.42585
2009-02-11,1.43895
2009-02-10,1.4514
2009-02-09,1.49085
2009-02-06,1.48075
2009-02-05,1.4619
2009-02-04,1.4458
2009-02-03,1.4459
2009-02-02,1.4276
2009-01-30,1.4516
2009-01-29,1.4294
2009-01-28,1.4233
2009-01-27,1.41285
2009-01-26,1.39855
2009-01-23,1.38155
2009-01-22,1.3876
2009-01-21,1.3989
2009-01-20,1.3897
2009-01-19,1.44585
2009-01-16,1.4737
2009-01-15,1.4642
2009-01-14,1.4591
2009-01-13,1.4503
2009-01-12,1.48295
2009-01-09,1.51755
2009-01-08,1.5237
2009-01-07,1.5114
2009-01-06,1.4933
2009-01-05,1.47025
2009-01-02,1.45265
2009-01-01,1.4623
2008-12-31,1.46175
2008-12-30,1.44135
2008-12-29,1.44575
2008-12-26,1.46475
2008-12-25,1.51955
2008-12-22,1.48375
2008-12-19,1.49295
2008-12-18,1.50185
2008-12-17,1.55105
2008-12-16,1.5597
2008-12-15,1.53175
2008-12-12,1.4961
2008-12-11,1.50125
2008-12-10,1.4801
2008-12-09,1.47425
2008-12-08,1.49045
2008-12-05,1.47595
2008-12-04,1.46775
2008-12-03,1.47745
2008-12-02,1.49015
2008-12-01,1.4898
2008-11-28,1.53845
2008-11-26,1.53235
2008-11-25,1.54555
2008-11-24,1.51725
2008-11-21,1.48845
2008-11-20,1.4743
2008-11-19,1.4963
2008-11-18,1.498
2008-11-17,1.5004
2008-11-14,1.47205
2008-11-13,1.48455
2008-11-12,1.4967
2008-11-11,1.5383
2008-11-10,1.5622
2008-11-07,1.56535
2008-11-06,1.5597
2008-11-05,1.59505
2008-11-04,1.60025
2008-11-03,1.5817
2008-10-31,1.60945
2008-10-30,1.6484
2008-10-29,1.63335
2008-10-28,1.59165
2008-10-27,1.55835
2008-10-24,1.59325
2008-10-23,1.62145
2008-10-22,1.62995
2008-10-21,1.67325
2008-10-20,1.71615
2008-10-17,1.7303
2008-10-16,1.7317
2008-10-15,1.72905
2008-10-14,1.7419
2008-10-10,1.7035
2008-10-09,1.70855
2008-10-08,1.72935
2008-10-07,1.74655
2008-10-06,1.74445
2008-10-03,1.77555
2008-10-02,1.7616
2008-10-01,1.7714
2008-09-30,1.7774
2008-09-29,1.80875
2008-09-26,1.84275
2008-09-25,1.83835
2008-09-24,1.84725
2008-09-23,1.85505
2008-09-22,1.85815
2008-09-19,1.83325
2008-09-18,1.81925
2008-09-17,1.81855
2008-09-16,1.78735
2008-09-15,1.79805
2008-09-12,1.79475
2008-09-11,1.75615
2008-09-10,1.7526
2008-09-09,1.75865
2008-09-08,1.76045
2008-09-05,1.76365
2008-09-04,1.76775
2008-09-03,1.7778
2008-09-02,1.7826
2008-08-29,1.8229
2008-08-28,1.8299
2008-08-27,1.8356
2008-08-26,1.83925
2008-08-25,1.85275
2008-08-22,1.85165
2008-08-21,1.8772
2008-08-20,1.86145
2008-08-19,1.8678
2008-08-18,1.86555
2008-08-15,1.8644
2008-08-14,1.86965
2008-08-13,1.86935
2008-08-12,1.89585
2008-08-11,1.9097
2008-08-08,1.92215
2008-08-07,1.94385
2008-08-06,1.9479
2008-08-05,1.95455
2008-08-04,1.9629
2008-08-01,1.97485
2008-07-31,1.9833
2008-07-30,1.9821
2008-07-29,1.97905
2008-07-28,1.994
2008-07-25,1.99095
2008-07-24,1.98635
2008-07-23,1.99815
2008-07-22,1.99095
2008-07-21,2.0021
2008-07-18,1.99735
2008-07-17,2.0007
2008-07-16,1.99885
2008-07-15,2.00455
2008-07-14,1.99375
2008-07-11,1.98875
2008-07-10,1.9776
2008-07-09,1.98305
2008-07-08,1.96995
2008-07-07,1.97665
2008-07-03,1.98255
2008-07-02,1.99315
2008-07-01,1.99505
2008-06-30,1.99205
2008-06-27,1.99465
2008-06-26,1.9882
2008-06-25,1.9755
2008-06-24,1.9702
2008-06-23,1.9649
2008-06-20,1.9762
2008-06-19,1.97275
2008-06-18,1.9589
2008-06-17,1.95675
2008-06-16,1.96315
2008-06-13,1.94855
2008-06-12,1.94735
2008-06-11,1.96245
2008-06-10,1.95435
2008-06-09,1.97415
2008-06-06,1.9704
2008-06-05,1.95805
2008-06-04,1.9547
2008-06-03,1.96445
2008-06-02,1.96735
2008-05-30,1.9821
2008-05-29,1.9752
2008-05-28,1.97965
2008-05-27,1.9764
2008-05-23,1.9801
2008-05-22,1.9796
2008-05-21,1.97045
2008-05-20,1.9693
2008-05-19,1.94715
2008-05-16,1.95655
2008-05-15,1.9469
2008-05-14,1.9443
2008-05-13,1.94525
2008-05-12,1.95765
2008-05-09,1.95325
2008-05-08,1.9534
2008-05-07,1.95255
2008-05-06,1.9737
2008-05-05,1.97225
2008-05-02,1.97095
2008-05-01,1.97415
2008-04-30,1.98835
2008-04-29,1.96935
2008-04-28,1.99065
2008-04-25,1.98525
2008-04-24,1.97375
2008-04-23,1.97985
2008-04-22,1.99545
2008-04-21,1.98085
2008-04-18,1.99715
2008-04-17,1.99085
2008-04-16,1.97185
2008-04-15,1.96195
2008-04-14,1.9785
2008-04-11,1.97195
2008-04-10,1.97225
2008-04-09,1.9757
2008-04-08,1.96925
2008-04-07,1.98825
2008-04-04,1.99275
2008-04-03,1.9958
2008-04-02,1.9889
2008-04-01,1.97605
2008-03-31,1.9847
2008-03-28,1.9937
2008-03-27,2.00425
2008-03-26,2.01005
2008-03-25,2.00215
2008-03-24,1.9866
2008-03-21,1.98195
2008-03-20,1.98215
2008-03-19,1.9839
2008-03-18,2.01535
2008-03-17,1.9957
2008-03-14,2.02065
2008-03-13,2.0318
2008-03-12,2.0271
2008-03-11,2.00575
2008-03-10,2.00935
2008-03-07,2.0151
2008-03-06,2.01075
2008-03-05,1.99295
2008-03-04,1.98615
2008-03-03,1.98475
2008-02-29,1.98705
2008-02-28,1.99185
2008-02-27,1.97985
2008-02-26,1.9866
2008-02-25,1.96725
2008-02-22,1.96725
2008-02-21,1.96295
2008-02-20,1.94165
2008-02-19,1.9479
2008-02-18,1.95295
2008-02-15,1.96075
2008-02-14,1.96905
2008-02-13,1.9628
2008-02-12,1.9615
2008-02-11,1.95165
2008-02-08,1.9449
2008-02-07,1.94315
2008-02-06,1.95985
2008-02-05,1.96395
2008-02-04,1.97325
2008-02-01,1.9653
2008-01-31,1.98825
2008-01-30,1.991
2008-01-29,1.98985
2008-01-28,1.984
2008-01-25,1.98285
2008-01-24,1.97695
2008-01-23,1.95635
2008-01-22,1.9621
2008-01-18,1.95445
2008-01-17,1.97035
2008-01-16,1.9632
2008-01-15,1.9615
2008-01-14,1.95595
2008-01-11,1.95675
2008-01-10,1.96175
2008-01-09,1.95775
2008-01-08,1.9725
2008-01-07,1.96905
2008-01-04,1.9713
2008-01-03,1.9708
2008-01-02,1.9815
2007-12-31,1.98525
2007-12-28,1.99375
2007-12-27,1.99585
2007-12-26,1.98325
2007-12-21,1.98715
2007-12-20,1.9829
2007-12-19,1.99785
2007-12-18,2.0143
2007-12-17,2.02185
2007-12-14,2.01735
2007-12-13,2.04275
2007-12-12,2.04695
2007-12-11,2.0344
2007-12-10,2.0458
2007-12-07,2.03215
2007-12-06,2.02745
2007-12-05,2.02795
2007-12-04,2.05925
2007-12-03,2.0658
2007-11-30,2.05755
2007-11-29,2.06095
2007-11-28,2.0814
2007-11-27,2.06875
2007-11-26,2.0713
2007-11-23,2.06085
2007-11-21,2.06605
2007-11-20,2.06605
2007-11-19,2.04975
2007-11-16,2.05385
2007-11-15,2.04515
2007-11-14,2.0534
2007-11-13,2.07115
2007-11-12,2.05465
2007-11-09,2.08975
2007-11-08,2.10775
2007-11-07,2.10225
2007-11-06,2.0879
2007-11-05,2.0797
2007-11-02,2.08915
2007-11-01,2.07905
2007-10-31,2.0788
2007-10-30,2.06855
2007-10-29,2.0631
2007-10-26,2.05255
2007-10-25,2.05145
2007-10-24,2.04945
2007-10-23,2.05125
2007-10-22,2.032
2007-10-19,2.051
2007-10-18,2.04385
2007-10-17,2.03965
2007-10-16,2.0322
2007-10-15,2.04315
2007-10-12,2.03465
2007-10-11,2.03235
2007-10-10,2.04255
2007-10-09,2.0385
2007-10-08,2.03515
2007-10-05,2.0418
2007-10-04,2.03825
2007-10-03,2.03135
2007-10-02,2.0422
2007-10-01,2.04235
2007-09-28,2.047
2007-09-27,2.02685
2007-09-26,2.01565
2007-09-25,2.01785
2007-09-24,2.0215
2007-09-21,2.0201
2007-09-20,2.00835
2007-09-19,2.00075
2007-09-18,2.0132
2007-09-17,1.9945
2007-09-14,2.0074
2007-09-13,2.02675
2007-09-12,2.0299
2007-09-11,2.0328
2007-09-10,2.02735
2007-09-07,2.0285
2007-09-06,2.0238
2007-09-05,2.02085
2007-09-04,2.01375
2007-09-03,2.0186
2007-08-31,2.01735
2007-08-30,2.0121
2007-08-29,2.01735
2007-08-28,2.00005
2007-08-27,2.0123
2007-08-24,2.01315
2007-08-23,2.00555
2007-08-22,1.99255
2007-08-21,1.98165
2007-08-20,1.98815
2007-08-17,1.98095
2007-08-16,1.9832
2007-08-15,1.99195
2007-08-14,1.9982
2007-08-13,2.0123
2007-08-10,2.02365
2007-08-09,2.0231
2007-08-08,2.03635
2007-08-07,2.02285
2007-08-06,2.0306
2007-08-03,2.04085
2007-08-02,2.03695
2007-08-01,2.03105
2007-07-31,2.0312
2007-07-30,2.02445
2007-07-27,2.02495
2007-07-26,2.04945
2007-07-25,2.0527
2007-07-24,2.06205
2007-07-23,2.05865
2007-07-20,2.05495
2007-07-19,2.049
2007-07-18,2.053
2007-07-17,2.04575
2007-07-16,2.0368
2007-07-13,2.03415
2007-07-12,2.02955
2007-07-11,2.0318
2007-07-10,2.02705
2007-07-09,2.01465
2007-07-06,2.01145
2007-07-05,2.01215
2007-07-03,2.0171
2007-07-02,2.0174
2007-06-29,2.008
2007-06-28,2.0021
2007-06-27,1.99875
2007-06-26,1.99875
2007-06-25,1.9976
2007-06-22,1.99895
2007-06-21,1.9926
2007-06-20,1.99285
2007-06-19,1.98865
2007-06-18,1.983
2007-06-15,1.9755
2007-06-14,1.96965
2007-06-13,1.97265
2007-06-12,1.9744
2007-06-11,1.9695
2007-06-08,1.9682
2007-06-07,1.97775
2007-06-06,1.9932
2007-06-05,1.99295
2007-06-04,1.9911
