Date,Value
2016-05-31,110.93
2016-05-27,109.86
2016-05-26,109.67
2016-05-25,110.27
2016-05-24,109.87
2016-05-23,109.45
2016-05-20,110.46
2016-05-19,109.9
2016-05-18,109.6
2016-05-17,108.94
2016-05-16,108.82
2016-05-13,109.09
2016-05-12,108.71
2016-05-11,108.64
2016-05-10,109.08
2016-05-09,108.34
2016-05-06,106.66
2016-05-05,107.4
2016-05-04,106.89
2016-05-03,106.2
2016-04-29,107.01
2016-04-28,108.56
2016-04-27,111.27
2016-04-26,111.16
2016-04-25,110.93
2016-04-22,111.48
2016-04-21,109.47
2016-04-20,109.25
2016-04-19,109.31
2016-04-18,108.71
2016-04-15,108.74
2016-04-14,109.2
2016-04-13,109.26
2016-04-12,108.59
2016-04-11,107.83
2016-04-08,108.4
2016-04-07,107.91
2016-04-06,109.97
2016-04-05,110.47
2016-04-04,111.24
2016-04-01,112.39
2016-03-31,112.39
2016-03-30,112.44
2016-03-29,113.4
2016-03-24,112.64
2016-03-23,112.63
2016-03-22,111.81
2016-03-21,111.63
2016-03-18,111.39
2016-03-17,111.3
2016-03-16,113.7
2016-03-15,112.87
2016-03-14,113.6
2016-03-11,113.51
2016-03-10,113.38
2016-03-09,112.9
2016-03-08,112.44
2016-03-07,113.52
2016-03-04,113.8
2016-03-03,113.59
2016-03-02,113.92
2016-03-01,113.59
2016-02-29,112.89
2016-02-26,113.92
2016-02-25,112.68
2016-02-24,111.09
2016-02-23,112.07
2016-02-22,112.99
2016-02-19,112.78
2016-02-18,113.64
2016-02-17,114.27
2016-02-16,113.82
2016-02-15,114.49
2016-02-12,112.71
2016-02-11,111.88
2016-02-10,114.42
2016-02-09,114.68
2016-02-08,115.57
2016-02-05,117.0
2016-02-04,117.14
2016-02-03,117.97
2016-02-02,120.25
2016-02-01,121.04
2016-01-29,121.07
2016-01-28,118.67
2016-01-27,118.75
2016-01-26,118.43
2016-01-25,118.6
2016-01-22,118.52
2016-01-21,117.29
2016-01-20,116.21
2016-01-19,117.81
2016-01-18,117.4
2016-01-15,116.9
2016-01-14,118.07
2016-01-13,118.34
2016-01-12,117.96
2016-01-11,117.37
2016-01-08,117.69
2016-01-07,118.08
2016-01-06,118.65
2016-01-05,119.15
2016-01-04,119.3
2015-12-31,120.39
2015-12-30,120.56
2015-12-29,120.48
2015-12-24,120.37
2015-12-23,120.98
2015-12-22,120.9
2015-12-21,121.1
2015-12-18,121.51
2015-12-17,122.68
2015-12-16,121.8
2015-12-15,121.73
2015-12-14,120.73
2015-12-11,120.99
2015-12-10,121.52
2015-12-09,122.09
2015-12-08,122.93
2015-12-07,123.27
2015-12-04,123.12
2015-12-03,123.18
2015-12-02,123.47
2015-12-01,122.87
2015-11-30,123.29
2015-11-27,122.77
2015-11-26,122.56
2015-11-25,122.86
2015-11-24,122.46
2015-11-23,122.96
2015-11-20,122.8
2015-11-19,122.84
2015-11-18,123.6
2015-11-17,123.45
2015-11-16,123.08
2015-11-13,122.8
2015-11-12,122.93
2015-11-11,122.92
2015-11-10,123.26
2015-11-09,123.3
2015-11-06,123.17
2015-11-05,121.57
2015-11-04,121.6
2015-11-03,121.16
2015-11-02,120.66
2015-10-30,120.72
2015-10-29,121.15
2015-10-28,120.58
2015-10-27,120.28
2015-10-26,120.87
2015-10-23,121.14
2015-10-22,120.36
2015-10-21,119.96
2015-10-20,119.92
2015-10-19,119.48
2015-10-16,119.2
2015-10-15,118.53
2015-10-14,119.25
2015-10-13,119.86
2015-10-12,119.94
2015-10-09,120.32
2015-10-08,119.85
2015-10-07,120.02
2015-10-06,120.17
2015-10-05,120.28
2015-10-02,119.22
2015-10-01,119.63
2015-09-30,119.78
2015-09-29,119.93
2015-09-28,119.89
2015-09-25,120.81
2015-09-24,119.3
2015-09-23,120.52
2015-09-22,120.03
2015-09-21,120.52
2015-09-18,119.94
2015-09-17,120.9
2015-09-16,120.49
2015-09-15,120.15
2015-09-14,120.09
2015-09-11,120.6
2015-09-10,120.83
2015-09-09,120.96
2015-09-08,119.76
2015-09-07,119.34
2015-09-04,119.17
2015-09-03,120.28
2015-09-02,120.2
2015-09-01,119.9
2015-08-28,121.0
2015-08-27,120.72
2015-08-26,119.13
2015-08-25,119.92
2015-08-24,118.77
2015-08-21,122.45
2015-08-20,123.62
2015-08-19,124.28
2015-08-18,124.43
2015-08-17,124.37
2015-08-14,124.3
2015-08-13,124.43
2015-08-12,123.85
2015-08-11,124.85
2015-08-10,124.52
2015-08-07,124.31
2015-08-06,124.71
2015-08-05,125.01
2015-08-04,123.93
2015-08-03,123.95
2015-07-31,123.89
2015-07-30,124.33
2015-07-29,123.79
2015-07-28,123.61
2015-07-27,123.1
2015-07-24,123.7
2015-07-23,124.02
2015-07-22,124.05
2015-07-21,123.84
2015-07-20,124.25
2015-07-17,123.97
2015-07-16,124.03
2015-07-15,123.93
2015-07-14,123.43
2015-07-13,123.46
2015-07-10,122.67
2015-07-09,121.32
2015-07-08,121.05
2015-07-07,122.21
2015-07-06,122.65
2015-07-03,122.71
2015-07-02,123.07
2015-07-01,122.95
2015-06-30,122.36
2015-06-29,122.66
2015-06-26,123.94
2015-06-25,123.7
2015-06-24,124.33
2015-06-23,123.89
2015-06-22,123.21
2015-06-19,122.76
2015-06-18,122.98
2015-06-17,124.24
2015-06-16,123.44
2015-06-15,123.49
2015-06-12,123.28
2015-06-11,123.67
2015-06-10,122.63
2015-06-09,124.37
2015-06-08,125.34
2015-06-05,125.65
2015-06-04,124.49
2015-06-03,124.13
2015-06-02,124.12
2015-06-01,124.53
2015-05-29,124.06
2015-05-28,124.24
2015-05-27,123.76
2015-05-26,123.06
2015-05-22,121.44
2015-05-21,121.16
2015-05-20,121.2
2015-05-19,120.68
2015-05-18,119.84
2015-05-15,119.3
2015-05-14,119.23
2015-05-13,119.1
2015-05-12,119.89
2015-05-11,119.94
2015-05-08,119.77
2015-05-07,119.5
2015-05-06,119.38
2015-05-05,120.0
2015-05-01,120.11
2015-04-30,119.67
2015-04-29,118.94
2015-04-28,118.84
2015-04-27,119.14
2015-04-24,119.0
2015-04-23,119.66
2015-04-22,119.83
2015-04-21,119.53
2015-04-20,119.26
2015-04-17,119.06
2015-04-16,119.32
2015-04-15,119.31
2015-04-14,119.15
2015-04-13,120.35
2015-04-10,120.2
2015-04-09,120.34
2015-04-08,119.97
2015-04-07,120.32
2015-04-02,119.75
2015-04-01,119.65
2015-03-31,119.91
2015-03-30,119.99
2015-03-27,119.16
2015-03-26,119.02
2015-03-25,119.38
2015-03-24,119.93
2015-03-23,119.75
2015-03-20,120.28
2015-03-19,120.91
2015-03-18,120.92
2015-03-17,121.29
2015-03-16,121.31
2015-03-13,121.17
2015-03-12,121.29
2015-03-11,121.51
2015-03-10,121.21
2015-03-09,121.18
2015-03-06,121.15
2015-03-05,120.16
2015-03-04,119.65
2015-03-03,119.58
2015-03-02,120.13
2015-02-27,119.53
2015-02-26,119.36
2015-02-25,118.85
2015-02-24,119.2
2015-02-23,118.9
2015-02-20,118.74
2015-02-19,119.01
2015-02-18,119.15
2015-02-17,118.99
2015-02-16,118.49
2015-02-13,118.67
2015-02-12,118.99
2015-02-11,120.37
2015-02-10,119.27
2015-02-09,118.57
2015-02-06,119.01
2015-02-05,117.47
2015-02-04,117.53
2015-02-03,117.53
2015-02-02,117.26
2015-01-30,117.45
2015-01-29,118.07
2015-01-28,117.73
2015-01-27,117.49
2015-01-26,118.42
2015-01-23,117.84
2015-01-22,117.93
2015-01-21,117.75
2015-01-20,118.34
2015-01-19,117.53
2015-01-16,117.65
2015-01-15,116.89
2015-01-14,116.9
2015-01-13,118.5
2015-01-12,118.65
2015-01-09,118.87
2015-01-08,119.68
2015-01-07,119.45
2015-01-06,118.71
2015-01-05,119.59
2015-01-02,120.2
2014-12-31,119.33
2014-12-30,119.38
2014-12-29,120.58
2014-12-24,120.43
2014-12-23,120.7
2014-12-22,119.93
2014-12-19,119.44
2014-12-18,118.85
2014-12-17,117.41
2014-12-16,117.2
2014-12-15,118.39
2014-12-12,118.54
2014-12-11,119.44
2014-12-10,118.78
2014-12-09,118.98
2014-12-08,120.93
2014-12-05,121.41
2014-12-04,119.73
2014-12-03,119.64
2014-12-02,119.13
2014-12-01,118.32
2014-11-28,118.69
2014-11-27,117.83
2014-11-26,117.54
2014-11-25,117.86
2014-11-24,118.4
2014-11-21,117.58
2014-11-20,118.14
2014-11-19,117.7
2014-11-18,116.63
2014-11-17,116.45
2014-11-14,116.5
2014-11-13,115.8
2014-11-12,115.15
2014-11-11,115.81
2014-11-10,114.65
2014-11-07,114.97
2014-11-06,114.72
2014-11-05,114.51
2014-11-04,113.29
2014-11-03,114.19
2014-10-31,112.09
2014-10-30,108.97
2014-10-29,108.11
2014-10-28,108.01
2014-10-27,107.71
2014-10-24,108.17
2014-10-23,108.14
2014-10-22,107.22
2014-10-21,106.71
2014-10-20,106.89
2014-10-17,106.66
2014-10-16,106.09
2014-10-15,106.21
2014-10-14,107.06
2014-10-13,107.35
2014-10-10,107.91
2014-10-09,107.91
2014-10-08,108.28
2014-10-07,108.31
2014-10-06,109.18
2014-10-03,109.76
2014-10-02,108.5
2014-10-01,109.59
2014-09-30,109.7
2014-09-29,109.36
2014-09-26,109.2
2014-09-25,108.72
2014-09-24,108.8
2014-09-23,108.86
2014-09-22,109.01
2014-09-19,108.98
2014-09-18,108.65
2014-09-17,107.49
2014-09-16,107.18
2014-09-15,107.24
2014-09-12,107.37
2014-09-11,106.82
2014-09-10,106.68
2014-09-09,106.23
2014-09-08,105.39
2014-09-05,104.89
2014-09-04,105.12
2014-09-03,104.93
2014-09-02,105.14
2014-09-01,104.25
2014-08-29,103.88
2014-08-28,103.75
2014-08-27,103.93
2014-08-26,104.03
2014-08-22,104.1
2014-08-21,103.79
2014-08-20,103.32
2014-08-19,102.82
2014-08-18,102.55
2014-08-15,102.36
2014-08-14,102.45
2014-08-13,102.37
2014-08-12,102.19
2014-08-11,102.11
2014-08-08,101.84
2014-08-07,102.18
2014-08-06,102.37
2014-08-05,102.84
2014-08-04,102.45
2014-08-01,102.47
2014-07-31,102.83
2014-07-30,102.8
2014-07-29,102.14
2014-07-28,101.78
2014-07-25,101.82
2014-07-24,101.77
2014-07-23,101.52
2014-07-22,101.5
2014-07-21,101.33
2014-07-18,101.39
2014-07-17,101.55
2014-07-16,101.67
2014-07-15,101.7
2014-07-14,101.57
2014-07-11,101.3
2014-07-10,101.29
2014-07-09,101.69
2014-07-08,101.55
2014-07-07,101.85
2014-07-04,102.07
2014-07-03,102.19
2014-07-02,101.76
2014-07-01,101.53
2014-06-30,101.3
2014-06-27,101.37
2014-06-26,101.55
2014-06-25,101.81
2014-06-24,102.14
2014-06-23,101.89
2014-06-20,102.15
2014-06-19,101.81
2014-06-18,102.14
2014-06-17,102.17
2014-06-16,101.89
2014-06-13,102.08
2014-06-12,101.81
2014-06-11,101.91
2014-06-10,102.41
2014-06-09,102.56
2014-06-06,102.56
2014-06-05,102.46
2014-06-04,102.64
2014-06-03,102.43
2014-06-02,102.17
2014-05-30,101.73
2014-05-29,101.54
2014-05-28,101.76
2014-05-27,102.07
2014-05-23,101.82
2014-05-22,101.67
2014-05-21,101.49
2014-05-20,101.35
2014-05-19,101.17
2014-05-16,101.46
2014-05-15,101.57
2014-05-14,101.8
2014-05-13,102.23
2014-05-12,102.11
2014-05-09,101.71
2014-05-08,101.6
2014-05-07,101.7
2014-05-06,101.55
2014-05-02,102.26
2014-05-01,102.27
2014-04-30,102.15
2014-04-29,102.55
2014-04-28,102.59
2014-04-25,102.03
2014-04-24,102.24
2014-04-23,102.38
2014-04-22,102.6
2014-04-17,102.26
2014-04-16,102.27
2014-04-15,101.65
2014-04-14,101.85
2014-04-11,101.63
2014-04-10,101.52
2014-04-09,101.85
2014-04-08,102.11
2014-04-07,103.13
2014-04-04,103.58
2014-04-03,103.89
2014-04-02,103.72
2014-04-01,103.57
2014-03-31,102.98
2014-03-28,102.93
2014-03-27,102.13
2014-03-26,102.31
2014-03-25,102.32
2014-03-24,102.23
2014-03-21,102.37
2014-03-20,102.4
2014-03-19,101.55
2014-03-18,101.36
2014-03-17,101.63
2014-03-14,101.46
2014-03-13,102.12
2014-03-12,102.74
2014-03-11,103.19
2014-03-10,103.23
2014-03-07,103.32
2014-03-06,103.08
2014-03-05,102.33
2014-03-04,102.13
2014-03-03,101.43
2014-02-28,102.06
2014-02-27,102.09
2014-02-26,102.28
2014-02-25,102.17
2014-02-24,102.45
2014-02-21,102.67
2014-02-20,102.31
2014-02-19,102.21
2014-02-18,102.36
2014-02-17,101.9
2014-02-14,101.87
2014-02-13,102.16
2014-02-12,102.54
2014-02-11,102.38
2014-02-10,102.02
2014-02-07,102.22
2014-02-06,101.86
2014-02-05,101.19
2014-02-04,101.4
2014-02-03,101.25
2014-01-31,101.99
2014-01-30,102.72
2014-01-29,102.25
2014-01-28,102.79
2014-01-27,102.44
2014-01-24,102.36
2014-01-23,103.66
2014-01-22,104.25
2014-01-21,104.29
2014-01-20,104.05
2014-01-17,104.27
2014-01-16,104.24
2014-01-15,104.47
2014-01-14,103.6
2014-01-13,103.36
2014-01-10,104.15
2014-01-09,104.79
2014-01-08,104.83
2014-01-07,104.66
2014-01-06,104.53
2014-01-03,104.47
2014-01-02,105.03
2013-12-31,104.96
2013-12-30,105.03
2013-12-27,104.97
2013-12-24,104.29
2013-12-23,104.0
2013-12-20,104.09
2013-12-19,104.23
2013-12-18,103.21
2013-12-17,102.71
2013-12-16,103.01
2013-12-13,103.14
2013-12-12,103.01
2013-12-11,102.46
2013-12-10,102.88
2013-12-09,103.11
2013-12-06,102.7
2013-12-05,102.06
2013-12-04,102.66
2013-12-03,102.45
2013-12-02,102.97
2013-11-29,102.36
2013-11-28,102.22
2013-11-27,102.11
2013-11-26,101.4
2013-11-25,101.7
2013-11-22,101.25
2013-11-21,101.04
2013-11-20,99.92
2013-11-19,100.2
2013-11-18,100.03
2013-11-15,100.29
2013-11-14,99.94
2013-11-13,99.41
2013-11-12,99.55
2013-11-11,99.24
2013-11-08,99.08
2013-11-07,99.04
2013-11-06,98.65
2013-11-05,98.54
2013-11-04,98.59
2013-11-01,98.77
2013-10-31,98.11
2013-10-30,98.15
2013-10-29,98.09
2013-10-28,97.71
2013-10-25,97.34
2013-10-24,97.37
2013-10-23,97.29
2013-10-22,98.14
2013-10-21,98.14
2013-10-18,97.76
2013-10-17,97.77
2013-10-16,98.87
2013-10-15,98.59
2013-10-14,98.12
2013-10-11,98.3
2013-10-10,98.08
2013-10-09,97.19
2013-10-08,96.95
2013-10-07,97.04
2013-10-04,97.13
2013-10-03,97.3
2013-10-02,97.27
2013-10-01,98.1
2013-09-30,98.12
2013-09-27,98.25
2013-09-26,98.96
2013-09-25,98.69
2013-09-24,98.67
2013-09-23,98.69
2013-09-20,99.61
2013-09-19,99.48
2013-09-18,98.93
2013-09-17,99.34
2013-09-16,98.78
2013-09-13,99.34
2013-09-12,99.11
2013-09-11,99.98
2013-09-10,100.43
2013-09-09,99.58
2013-09-06,98.92
2013-09-05,100.04
2013-09-04,99.54
2013-09-03,99.8
2013-09-02,99.36
2013-08-30,98.13
2013-08-29,98.44
2013-08-28,97.68
2013-08-27,97.19
2013-08-23,98.49
2013-08-22,98.61
2013-08-21,97.67
2013-08-20,97.13
2013-08-19,97.97
2013-08-16,97.57
2013-08-15,97.83
2013-08-14,98.06
2013-08-13,98.19
2013-08-12,96.57
2013-08-09,96.27
2013-08-08,95.89
2013-08-07,96.59
2013-08-06,97.62
2013-08-05,98.59
2013-08-02,98.76
2013-08-01,99.23
2013-07-31,98.36
2013-07-30,98.06
2013-07-29,97.97
2013-07-26,98.14
2013-07-25,99.62
2013-07-24,100.17
2013-07-23,99.76
2013-07-22,99.44
2013-07-19,100.4
2013-07-18,100.62
2013-07-17,99.75
2013-07-16,99.29
2013-07-15,99.88
2013-07-12,99.42
2013-07-11,98.74
2013-07-10,100.07
2013-07-09,101.07
2013-07-08,101.09
2013-07-05,100.91
2013-07-04,100.01
2013-07-03,99.71
2013-07-02,100.4
2013-07-01,99.73
2013-06-28,99.34
2013-06-27,98.52
2013-06-26,97.43
2013-06-25,97.75
2013-06-24,97.56
2013-06-21,97.48
2013-06-20,98.08
2013-06-19,95.0
2013-06-18,95.59
2013-06-17,94.77
2013-06-14,94.59
2013-06-13,94.22
2013-06-12,95.68
2013-06-11,96.85
2013-06-10,99.13
2013-06-07,97.37
2013-06-06,98.36
2013-06-05,99.29
2013-06-04,100.14
2013-06-03,99.57
2013-05-31,100.96
2013-05-30,100.93
2013-05-29,100.91
2013-05-28,102.35
2013-05-24,101.18
2013-05-23,101.43
2013-05-22,103.5
2013-05-21,102.54
2013-05-20,102.46
2013-05-17,102.98
2013-05-16,101.96
2013-05-15,102.44
2013-05-14,102.04
2013-05-13,101.75
2013-05-10,101.8
2013-05-09,99.31
2013-05-08,98.82
2013-05-07,99.08
2013-05-03,98.95
2013-05-02,98.03
2013-05-01,97.35
2013-04-30,97.41
2013-04-29,98.16
2013-04-26,97.68
2013-04-25,99.49
2013-04-24,99.38
2013-04-23,99.35
2013-04-22,99.29
2013-04-19,99.25
2013-04-18,98.22
2013-04-17,97.6
2013-04-16,97.74
2013-04-15,97.96
2013-04-12,98.73
2013-04-11,99.55
2013-04-10,99.51
2013-04-09,99.0
2013-04-08,98.89
2013-04-05,97.16
2013-04-04,96.37
2013-04-03,92.87
2013-04-02,93.47
2013-03-28,94.02
2013-03-27,94.38
2013-03-26,94.22
2013-03-25,94.34
2013-03-22,94.49
2013-03-21,95.06
2013-03-20,95.52
2013-03-19,94.85
2013-03-18,94.9
2013-03-15,95.1
2013-03-14,96.12
2013-03-13,96.05
2013-03-12,95.99
2013-03-11,96.13
2013-03-08,96.18
2013-03-07,94.66
2013-03-06,93.53
2013-03-05,93.35
2013-03-04,93.28
2013-03-01,93.46
2013-02-28,92.27
2013-02-27,91.61
2013-02-26,91.69
2013-02-25,93.8
2013-02-22,93.22
2013-02-21,92.88
2013-02-20,93.69
2013-02-19,93.52
2013-02-18,93.97
2013-02-15,93.81
2013-02-14,93.06
2013-02-13,93.47
2013-02-12,93.07
2013-02-11,93.45
2013-02-08,92.74
2013-02-07,93.21
2013-02-06,93.54
2013-02-05,93.39
2013-02-04,92.69
2013-02-01,92.62
2013-01-31,91.25
2013-01-30,91.08
2013-01-29,90.66
2013-01-28,90.62
2013-01-25,90.98
2013-01-24,89.99
2013-01-23,88.55
2013-01-22,88.54
2013-01-21,89.8
2013-01-18,89.94
2013-01-17,89.42
2013-01-16,88.49
2013-01-15,88.65
2013-01-14,89.25
2013-01-11,89.07
2013-01-10,88.18
2013-01-09,87.85
2013-01-08,87.14
2013-01-07,87.73
2013-01-04,88.05
2013-01-03,86.85
2013-01-02,87.18
2012-12-31,86.18
2012-12-28,86.09
2012-12-27,85.92
2012-12-24,84.45
2012-12-21,84.11
2012-12-20,84.39
2012-12-19,84.28
2012-12-18,83.98
2012-12-17,83.76
2012-12-14,83.5
2012-12-13,83.62
2012-12-12,82.94
2012-12-11,82.39
2012-12-10,82.34
2012-12-07,82.37
2012-12-06,82.35
2012-12-05,82.28
2012-12-04,81.82
2012-12-03,82.28
2012-11-30,82.46
2012-11-29,82.15
2012-11-28,81.81
2012-11-27,82.23
2012-11-26,82.12
2012-11-23,82.37
2012-11-22,82.56
2012-11-21,82.39
2012-11-20,81.75
2012-11-19,81.13
2012-11-16,81.26
2012-11-15,81.1
2012-11-14,80.22
2012-11-13,79.44
2012-11-12,79.42
2012-11-09,79.45
2012-11-08,79.82
2012-11-07,79.87
2012-11-06,80.29
2012-11-05,80.18
2012-11-02,80.54
2012-11-01,80.14
2012-10-31,79.93
2012-10-30,79.58
2012-10-29,79.82
2012-10-26,79.56
2012-10-25,80.17
2012-10-24,79.82
2012-10-23,79.79
2012-10-22,79.81
2012-10-19,79.38
2012-10-18,79.24
2012-10-17,78.73
2012-10-16,78.9
2012-10-15,78.76
2012-10-12,78.36
2012-10-11,78.51
2012-10-10,78.32
2012-10-09,78.19
2012-10-08,78.16
2012-10-05,78.69
2012-10-04,78.45
2012-10-03,78.53
2012-10-02,78.04
2012-10-01,78.06
2012-09-28,77.8
2012-09-27,77.7
2012-09-26,77.78
2012-09-25,77.88
2012-09-24,77.88
2012-09-21,78.16
2012-09-20,78.24
2012-09-19,78.27
2012-09-18,78.62
2012-09-17,78.83
2012-09-14,78.33
2012-09-13,77.43
2012-09-12,77.87
2012-09-11,77.8
2012-09-10,78.29
2012-09-07,78.06
2012-09-06,78.97
2012-09-05,78.32
2012-09-04,78.39
2012-09-03,78.25
2012-08-31,78.31
2012-08-30,78.55
2012-08-29,78.73
2012-08-28,78.51
2012-08-24,78.66
2012-08-23,78.37
2012-08-22,79.25
2012-08-21,79.36
2012-08-20,79.37
2012-08-17,79.52
2012-08-16,79.26
2012-08-15,78.87
2012-08-14,78.79
2012-08-13,78.31
2012-08-10,78.18
2012-08-09,78.68
2012-08-08,78.35
2012-08-07,78.66
2012-08-06,78.24
2012-08-03,78.59
2012-08-02,78.22
2012-08-01,78.24
2012-07-31,78.1
2012-07-30,78.19
2012-07-27,78.63
2012-07-26,78.24
2012-07-25,78.22
2012-07-24,78.21
2012-07-23,78.4
2012-07-20,78.56
2012-07-19,78.62
2012-07-18,78.87
2012-07-17,79.0
2012-07-16,78.74
2012-07-13,79.21
2012-07-12,79.25
2012-07-11,79.66
2012-07-10,79.47
2012-07-09,79.61
2012-07-06,79.53
2012-07-05,79.95
2012-07-04,79.82
2012-07-03,79.87
2012-07-02,79.34
2012-06-29,79.78
2012-06-28,79.3
2012-06-27,79.76
2012-06-26,79.46
2012-06-25,79.61
2012-06-22,80.49
2012-06-21,80.29
2012-06-20,79.36
2012-06-19,79.02
2012-06-18,78.91
2012-06-15,78.73
2012-06-14,79.27
2012-06-13,79.42
2012-06-12,79.51
2012-06-11,79.42
2012-06-08,79.62
2012-06-07,79.57
2012-06-06,79.08
2012-06-01,78.13
2012-05-31,78.42
2012-05-30,78.95
2012-05-29,79.49
2012-05-28,79.49
2012-05-25,79.59
2012-05-24,79.41
2012-05-23,79.24
2012-05-22,79.91
2012-05-21,79.35
2012-05-18,79.26
2012-05-17,79.54
2012-05-16,80.36
2012-05-15,80.12
2012-05-14,79.81
2012-05-11,79.88
2012-05-10,79.95
2012-05-09,79.54
2012-05-08,79.78
2012-05-04,79.89
2012-05-03,80.36
2012-05-02,80.18
2012-05-01,80.17
2012-04-30,79.85
2012-04-27,80.44
2012-04-26,80.77
2012-04-25,81.41
2012-04-24,81.15
2012-04-23,81.07
2012-04-20,81.61
2012-04-19,81.54
2012-04-18,81.3
2012-04-17,80.77
2012-04-16,80.37
2012-04-13,80.97
2012-04-12,80.89
2012-04-11,81.0
2012-04-10,80.9
2012-04-05,82.37
2012-04-04,82.46
2012-04-03,82.25
2012-04-02,82.03
2012-03-30,82.29
2012-03-29,82.25
2012-03-28,82.89
2012-03-27,83.14
2012-03-26,82.82
2012-03-23,82.35
2012-03-22,82.51
2012-03-21,83.63
2012-03-20,83.63
2012-03-19,83.31
2012-03-16,83.34
2012-03-15,83.29
2012-03-14,83.79
2012-03-13,82.67
2012-03-12,82.22
2012-03-09,82.35
2012-03-08,81.4
2012-03-07,80.84
2012-03-06,80.74
2012-03-05,81.41
2012-03-02,81.54
2012-03-01,80.98
2012-02-29,80.96
2012-02-28,80.52
2012-02-27,80.46
2012-02-24,80.68
2012-02-23,80.19
2012-02-22,80.33
2012-02-21,79.75
2012-02-20,79.48
2012-02-17,79.36
2012-02-16,78.84
2012-02-15,78.33
2012-02-14,78.42
2012-02-13,77.42
2012-02-10,77.64
2012-02-09,77.33
2012-02-08,76.9
2012-02-07,76.87
2012-02-06,76.59
2012-02-03,76.59
2012-02-02,76.16
2012-02-01,76.13
2012-01-31,76.25
2012-01-30,76.39
2012-01-27,76.73
2012-01-26,77.31
2012-01-25,78.22
2012-01-24,77.71
2012-01-23,77.01
2012-01-20,77.12
2012-01-19,77.07
2012-01-18,76.79
2012-01-17,76.81
2012-01-16,76.7
2012-01-13,76.98
2012-01-12,76.76
2012-01-11,76.92
2012-01-10,76.79
2012-01-09,76.85
2012-01-06,77.12
2012-01-05,77.1
2012-01-04,76.74
2012-01-03,76.74
2011-12-30,77.38
2011-12-29,77.72
2011-12-28,77.94
2011-12-23,78.05
2011-12-22,78.08
2011-12-21,77.97
2011-12-20,77.74
2011-12-19,77.94
2011-12-16,77.71
2011-12-15,77.98
2011-12-14,78.12
2011-12-13,77.84
2011-12-12,77.8
2011-12-09,77.62
2011-12-08,77.51
2011-12-07,77.72
2011-12-06,77.75
2011-12-05,77.82
2011-12-02,77.95
2011-12-01,77.72
2011-11-30,77.63
2011-11-29,77.79
2011-11-28,78.11
2011-11-25,77.68
2011-11-24,77.11
2011-11-23,77.48
2011-11-22,77.06
2011-11-21,76.98
2011-11-18,76.9
2011-11-17,76.99
2011-11-16,76.95
2011-11-15,76.95
2011-11-14,76.94
2011-11-11,77.07
2011-11-10,77.52
2011-11-09,77.73
2011-11-08,77.72
2011-11-07,78.03
2011-11-04,78.18
2011-11-03,77.98
2011-11-02,78.04
2011-11-01,78.28
2011-10-31,77.97
2011-10-28,75.77
2011-10-27,75.84
2011-10-26,76.0
2011-10-25,75.77
2011-10-24,76.11
2011-10-21,76.13
2011-10-20,76.88
2011-10-19,76.77
2011-10-18,76.75
2011-10-17,76.72
2011-10-14,77.35
2011-10-13,76.83
2011-10-12,77.34
2011-10-11,76.71
2011-10-10,76.73
2011-10-07,76.76
2011-10-06,76.7
2011-10-05,76.96
2011-10-04,76.71
2011-10-03,76.66
2011-09-30,77.09
2011-09-29,76.84
2011-09-28,76.41
2011-09-27,76.65
2011-09-26,76.37
2011-09-23,76.26
2011-09-22,76.32
2011-09-21,76.42
2011-09-20,76.45
2011-09-19,76.4
2011-09-16,76.86
2011-09-15,76.69
2011-09-14,76.72
2011-09-13,76.87
2011-09-12,77.01
2011-09-09,77.75
2011-09-08,77.36
2011-09-07,77.33
2011-09-06,77.11
2011-09-05,76.97
2011-09-02,76.77
2011-09-01,76.97
2011-08-31,76.46
2011-08-30,76.73
2011-08-26,76.85
2011-08-25,77.46
2011-08-24,76.73
2011-08-23,76.51
2011-08-22,76.77
2011-08-19,76.25
2011-08-18,76.57
2011-08-17,76.56
2011-08-16,76.72
2011-08-15,76.7
2011-08-12,76.77
2011-08-11,76.78
2011-08-10,76.5
2011-08-09,77.3
2011-08-08,77.67
2011-08-05,78.49
2011-08-04,79.03
2011-08-03,76.88
2011-08-02,77.14
2011-08-01,76.61
2011-07-29,77.2
2011-07-28,77.81
2011-07-27,77.96
2011-07-26,78.07
2011-07-25,78.39
2011-07-22,78.35
2011-07-21,78.51
2011-07-20,78.86
2011-07-19,78.93
2011-07-18,79.11
2011-07-15,79.06
2011-07-14,79.21
2011-07-13,79.03
2011-07-12,79.49
2011-07-11,80.38
2011-07-08,80.66
2011-07-07,81.25
2011-07-06,80.9
2011-07-05,81.05
2011-07-04,80.81
2011-07-01,80.87
2011-06-30,80.77
2011-06-29,80.88
2011-06-28,80.79
2011-06-27,80.89
2011-06-24,80.43
2011-06-23,80.56
2011-06-22,80.08
2011-06-21,80.16
2011-06-20,80.23
2011-06-17,80.08
2011-06-16,80.68
2011-06-15,80.63
2011-06-14,80.48
2011-06-13,80.17
2011-06-10,80.21
2011-06-09,80.11
2011-06-08,79.88
2011-06-07,80.24
2011-06-06,80.17
2011-06-03,80.52
2011-06-02,80.89
2011-06-01,80.85
2011-05-31,81.24
2011-05-27,80.96
2011-05-26,81.34
2011-05-25,81.99
2011-05-24,82.16
2011-05-23,81.81
2011-05-20,81.65
2011-05-19,81.84
