Date,Open,High,Low,Close,Volume,Adjusted Close
2016-03-04,16927.359375,17042.919922,16861.380859,17014.779297,178100.0,17014.779297
2016-03-03,16695.779297,16962.949219,16691.939453,16960.160156,0.0,16960.160156
2016-03-02,16391.480469,16815.25,16388.919922,16746.550781,169800.0,16746.550781
2016-03-01,16013.0,16099.419922,15857.370117,16085.509766,147700.0,16085.509766
2016-02-29,16313.30957,16464.75,16026.759766,16026.759766,159400.0,16026.759766
2016-02-26,16311.519531,16472.5,16188.410156,16188.410156,143000.0,16188.410156
2016-02-25,15983.469727,16218.290039,15953.929688,16140.339844,164700.0,16140.339844
2016-02-24,15851.129883,16006.450195,15753.769531,15915.790039,147100.0,15915.790039
2016-02-23,16230.379883,16350.379883,16001.19043,16052.049805,160200.0,16052.049805
2016-02-22,15851.389648,16187.400391,15816.830078,16111.049805,0.0,16111.049805
2016-02-19,16050.400391,16050.459961,15799.349609,15967.169922,156800.0,15967.169922
2016-02-18,16138.080078,16337.589844,16118.799805,16196.799805,182200.0,16196.799805
2016-02-17,16035.349609,16214.660156,15632.120117,15836.360352,0.0,15836.360352
2016-02-16,15849.469727,16341.55957,15809.580078,16054.429688,218200.0,16054.429688
2016-02-15,15248.379883,16155.099609,15243.879883,16022.580078,225200.0,16022.580078
2016-02-12,15426.269531,15437.219727,14865.769531,14952.610352,330300.0,14952.610352
2016-02-10,16127.860352,16163.030273,15429.990234,15713.389648,275000.0,15713.389648
2016-02-09,16666.789062,16668.699219,16025.94043,16085.44043,221400.0,16085.44043
2016-02-08,16620.910156,17099.009766,16552.300781,17004.300781,0.0,17004.300781
2016-02-05,16790.529297,16893.119141,16627.800781,16819.589844,252100.0,16819.589844
2016-02-04,17071.109375,17209.560547,16941.880859,17044.990234,231600.0,17044.990234
2016-02-03,17497.410156,17515.679688,17080.570312,17191.25,221600.0,17191.25
2016-02-02,17716.519531,17864.699219,17684.660156,17750.679688,194800.0,17750.679688
2016-02-01,17699.599609,17905.369141,17666.480469,17865.230469,0.0,17865.230469
2016-01-29,17155.060547,17638.929688,16767.089844,17518.300781,285600.0,17518.300781
2016-01-28,17059.839844,17235.439453,16942.130859,17041.449219,136700.0,17041.449219
2016-01-27,16949.189453,17242.269531,16947.949219,17163.919922,0.0,17163.919922
2016-01-26,16833.130859,16839.519531,16652.259766,16708.900391,142600.0,16708.900391
2016-01-25,17145.810547,17208.240234,16922.210938,17110.910156,152300.0,17110.910156
2016-01-22,16336.719727,16993.960938,16332.450195,16958.529297,181200.0,16958.529297
2016-01-21,16466.859375,16734.580078,16017.259766,16017.259766,221400.0,16017.259766
2016-01-20,17030.279297,17031.320312,16387.609375,16416.189453,172500.0,16416.189453
2016-01-19,16902.289062,17088.310547,16812.650391,17048.369141,149600.0,17048.369141
2016-01-18,16826.929688,17037.259766,16665.050781,16955.570312,152500.0,16955.570312
2016-01-15,17522.460938,17597.869141,17057.599609,17147.109375,167800.0,17147.109375
2016-01-14,17384.929688,17393.830078,16944.410156,17240.949219,173000.0,17240.949219
2016-01-13,17449.119141,17717.75,17414.550781,17715.630859,0.0,17715.630859
2016-01-12,17470.929688,17546.570312,17184.779297,17218.960938,173000.0,17218.960938
2016-01-08,17562.230469,17975.310547,17509.640625,17697.960938,178800.0,17697.960938
2016-01-07,18139.769531,18172.039062,17767.339844,17767.339844,163000.0,17767.339844
2016-01-06,18410.570312,18469.380859,18064.300781,18191.320312,0.0,18191.320312
2016-01-05,18398.759766,18547.380859,18327.519531,18374.0,128300.0,18374.0
2016-01-04,18818.580078,18951.119141,18394.429688,18450.980469,136000.0,18450.980469
2015-12-30,19070.830078,19113.179688,19017.269531,19033.710938,97500.0,19033.710938
2015-12-29,18843.390625,18991.009766,18783.359375,18982.230469,94000.0,18982.230469
2015-12-28,18838.910156,18922.900391,18764.539062,18873.349609,99200.0,18873.349609
2015-12-25,18823.910156,18870.699219,18744.439453,18769.060547,118900.0,18769.060547
2015-12-24,19071.410156,19071.410156,18780.939453,18789.689453,125600.0,18789.689453
2015-12-22,18927.859375,18943.460938,18824.650391,18886.699219,131600.0,18886.699219
2015-12-21,18845.5,18979.830078,18651.130859,18916.019531,0.0,18916.019531
2015-12-18,19320.460938,19869.080078,18982.25,18986.800781,193200.0,18986.800781
2015-12-17,19364.570312,19507.169922,19325.150391,19353.560547,148100.0,19353.560547
2015-12-16,18868.199219,19054.890625,18859.109375,19049.910156,139600.0,19049.910156
2015-12-15,18869.039062,18897.869141,18562.509766,18565.900391,0.0,18565.900391
2015-12-14,18887.089844,18911.779297,18611.089844,18883.419922,0.0,18883.419922
2015-12-11,19020.75,19282.210938,19020.75,19230.480469,160800.0,19230.480469
2015-12-10,19070.019531,19125.060547,19025.779297,19046.550781,116100.0,19046.550781
2015-12-09,19391.5,19475.400391,19260.119141,19301.070312,126400.0,19301.070312
2015-12-08,19689.869141,19764.210938,19475.279297,19492.599609,0.0,19492.599609
2015-12-07,19710.390625,19811.509766,19677.210938,19698.150391,100200.0,19698.150391
2015-12-04,19616.519531,19660.900391,19444.539062,19504.480469,130100.0,19504.480469
2015-12-03,19894.630859,19967.880859,19862.740234,19939.900391,112700.0,19939.900391
2015-12-02,19957.5,20002.119141,19926.220703,19938.130859,0.0,19938.130859
2015-12-01,19799.080078,20012.400391,19797.550781,20012.400391,129100.0,20012.400391
2015-11-30,19857.380859,19867.949219,19707.669922,19747.470703,156400.0,19747.470703
2015-11-27,19994.050781,19994.050781,19831.25,19883.939453,111200.0,19883.939453
2015-11-26,19929.970703,19992.439453,19926.099609,19944.410156,113800.0,19944.410156
2015-11-25,19856.839844,19871.75,19786.529297,19847.580078,129200.0,19847.580078
2015-11-24,19875.990234,19954.0,19834.759766,19924.890625,0.0,19924.890625
2015-11-20,19800.199219,19879.810547,19715.740234,19879.810547,106400.0,19879.810547
2015-11-19,19851.240234,19959.060547,19761.560547,19859.810547,135400.0,19859.810547
2015-11-18,19771.859375,19840.0,19643.970703,19649.179688,122900.0,19649.179688
2015-11-17,19641.669922,19726.009766,19628.839844,19630.630859,141000.0,19630.630859
2015-11-16,19263.960938,19451.089844,19252.039062,19393.689453,108200.0,19393.689453
2015-11-13,19495.259766,19601.490234,19388.910156,19596.910156,134900.0,19596.910156
2015-11-12,19644.650391,19725.830078,19597.990234,19697.769531,0.0,19697.769531
2015-11-11,19602.009766,19724.119141,19602.009766,19691.390625,127400.0,19691.390625
2015-11-10,19457.050781,19674.050781,19457.050781,19671.259766,127300.0,19671.259766
2015-11-09,19411.509766,19684.410156,19389.740234,19642.740234,163700.0,19642.740234
2015-11-06,19194.339844,19294.150391,19164.859375,19265.599609,117700.0,19265.599609
2015-11-05,19029.439453,19167.089844,18995.960938,19116.410156,141500.0,19116.410156
2015-11-04,18941.320312,19151.890625,18926.910156,18926.910156,152300.0,18926.910156
2015-11-02,18827.109375,18861.109375,18641.220703,18683.240234,143900.0,18683.240234
2015-10-30,18924.310547,19202.339844,18784.689453,19083.099609,176500.0,19083.099609
2015-10-29,19046.160156,19080.890625,18809.480469,18935.710938,172900.0,18935.710938
2015-10-28,18826.939453,18925.509766,18815.119141,18903.019531,106900.0,18903.019531
2015-10-27,18961.160156,18964.990234,18760.789062,18777.039062,119600.0,18777.039062
2015-10-26,19036.130859,19088.759766,18937.449219,18947.119141,118100.0,18947.119141
2015-10-23,18762.650391,18915.640625,18746.609375,18825.300781,143100.0,18825.300781
2015-10-22,18443.689453,18579.189453,18376.009766,18435.869141,0.0,18435.869141
2015-10-21,18167.640625,18605.410156,18167.640625,18554.279297,0.0,18554.279297
2015-10-20,18245.539062,18253.130859,18147.980469,18207.150391,0.0,18207.150391
2015-10-19,18282.779297,18314.089844,18078.429688,18131.230469,0.0,18131.230469
2015-10-16,18300.830078,18397.519531,18238.779297,18291.800781,125700.0,18291.800781
2015-10-15,17804.910156,18170.669922,17758.119141,18096.900391,127700.0,18096.900391
2015-10-14,18106.660156,18126.390625,17831.529297,17891.0,0.0,17891.0
2015-10-13,18335.150391,18359.710938,18223.800781,18234.740234,140000.0,18234.740234
2015-10-09,18281.509766,18438.669922,18184.960938,18438.669922,179500.0,18438.669922
2015-10-08,18310.619141,18400.689453,18121.679688,18141.169922,153600.0,18141.169922
2015-10-07,18322.980469,18322.980469,18322.980469,18322.980469,0.0,18322.980469
2015-10-06,18302.410156,18372.720703,18094.849609,18186.099609,143200.0,18186.099609
2015-10-05,17921.0,18079.460938,17869.740234,18005.490234,117300.0,18005.490234
2015-10-02,17564.390625,17775.769531,17537.849609,17725.130859,121500.0,17725.130859
2015-10-01,17479.970703,17831.580078,17389.570312,17722.419922,156400.0,17722.419922
2015-09-30,17193.839844,17460.970703,17179.400391,17388.150391,151800.0,17388.150391
2015-09-29,17359.380859,17366.949219,16901.490234,16930.839844,0.0,16930.839844
2015-09-28,17811.119141,17886.490234,17562.599609,17645.109375,126900.0,17645.109375
2015-09-25,17618.300781,17880.509766,17483.689453,17880.509766,179300.0,17880.509766
2015-09-24,17571.830078,17571.830078,17571.830078,17571.830078,0.0,17571.830078
2015-09-18,18275.480469,18295.900391,18069.5,18070.210938,166800.0,18070.210938
2015-09-17,18361.990234,18468.199219,18289.630859,18432.269531,127000.0,18432.269531
2015-09-16,18238.150391,18291.970703,18094.990234,18171.599609,122200.0,18171.599609
2015-09-15,18082.720703,18329.570312,17995.980469,18026.480469,142000.0,18026.480469
2015-09-14,18341.009766,18344.070312,17925.089844,17965.699219,0.0,17965.699219
2015-09-11,18155.710938,18362.990234,18124.349609,18264.220703,195500.0,18264.220703
2015-09-10,18418.640625,18420.560547,17956.150391,18299.619141,167500.0,18299.619141
2015-09-09,17758.130859,18770.509766,17756.759766,18770.509766,195600.0,18770.509766
2015-09-08,17941.910156,17962.560547,17415.609375,17427.080078,150300.0,17427.080078
2015-09-07,17674.820312,18013.640625,17478.720703,17860.470703,159700.0,17860.470703
2015-09-04,18312.130859,18312.130859,17608.169922,17792.160156,166000.0,17792.160156
2015-09-03,18359.349609,18481.570312,18176.75,18182.390625,138700.0,18182.390625
2015-09-02,17861.810547,18467.439453,17875.730469,18095.400391,192000.0,18095.400391
2015-09-01,18763.720703,18777.470703,18165.689453,18165.689453,171500.0,18165.689453
2015-08-31,19006.980469,19019.609375,18749.769531,18890.480469,0.0,18890.480469
2015-08-28,18908.730469,19192.820312,18901.089844,19136.320312,199000.0,19136.320312
2015-08-27,18680.470703,18810.050781,18486.460938,18574.439453,186300.0,18574.439453
2015-08-26,17894.289062,18442.839844,17714.300781,18376.830078,239400.0,18376.830078
2015-08-25,18171.660156,18835.349609,17747.5,17806.699219,325500.0,17806.699219
2015-08-24,19075.050781,19154.650391,18498.800781,18540.679688,266200.0,18540.679688
2015-08-21,19711.339844,19737.539062,19435.830078,19435.830078,184200.0,19435.830078
2015-08-20,20194.259766,20246.470703,20033.289062,20033.519531,143500.0,20033.519531
2015-08-19,20467.490234,20521.970703,20218.029297,20222.630859,141100.0,20222.630859
2015-08-18,20640.589844,20663.179688,20545.25,20554.470703,190700.0,20554.470703
2015-08-17,20600.160156,20668.869141,20541.0,20620.259766,103400.0,20620.259766
2015-08-14,20518.359375,20605.460938,20484.669922,20519.449219,135200.0,20519.449219
2015-08-13,20392.539062,20633.910156,20306.980469,20595.550781,162400.0,20595.550781
2015-08-12,20632.679688,20703.199219,20303.019531,20392.769531,165200.0,20392.769531
2015-08-11,20920.599609,20946.929688,20582.009766,20720.75,0.0,20720.75
2015-08-10,20618.310547,20820.859375,20617.050781,20808.689453,0.0,20808.689453
2015-08-07,20601.570312,20754.0,20567.509766,20724.560547,142600.0,20724.560547
2015-08-06,20768.769531,20817.480469,20664.439453,20664.439453,162000.0,20664.439453
2015-08-05,20490.150391,20715.480469,20469.869141,20614.060547,168300.0,20614.060547
2015-08-04,20462.179688,20552.039062,20448.490234,20520.359375,161700.0,20520.359375
2015-08-03,20540.210938,20562.199219,20396.5,20548.109375,168400.0,20548.109375
2015-07-31,20506.550781,20585.240234,20466.800781,20585.240234,170100.0,20585.240234
2015-07-30,20450.609375,20583.570312,20443.890625,20522.830078,176000.0,20522.830078
2015-07-29,20425.689453,20425.689453,20205.210938,20302.910156,0.0,20302.910156
2015-07-28,20188.570312,20423.580078,20070.619141,20328.890625,145300.0,20328.890625
2015-07-27,20374.050781,20486.929688,20278.730469,20350.099609,118900.0,20350.099609
2015-07-24,20603.630859,20631.539062,20527.779297,20544.529297,107400.0,20544.529297
2015-07-23,20693.570312,20708.230469,20648.759766,20683.949219,115500.0,20683.949219
2015-07-22,20657.800781,20677.839844,20576.189453,20593.669922,141000.0,20593.669922
2015-07-21,20763.310547,20850.0,20710.339844,20841.970703,130500.0,20841.970703
2015-07-17,20646.630859,20658.949219,20611.220703,20650.919922,114600.0,20650.919922
2015-07-16,20588.980469,20612.5,20522.25,20600.119141,132700.0,20600.119141
2015-07-15,20478.849609,20496.599609,20401.089844,20463.330078,0.0,20463.330078
2015-07-14,20355.330078,20435.529297,20322.199219,20385.330078,156900.0,20385.330078
2015-07-13,19929.919922,20120.150391,19911.390625,20089.769531,0.0,20089.769531
2015-07-10,19829.929688,19978.240234,19720.150391,19779.830078,0.0,19779.830078
2015-07-09,19422.779297,19855.5,19115.199219,19855.5,0.0,19855.5
2015-07-08,20282.490234,20310.890625,19737.640625,19737.640625,0.0,19737.640625
2015-07-07,20354.230469,20428.0,20337.179688,20376.589844,0.0,20376.589844
2015-07-06,20200.150391,20310.720703,20012.230469,20112.119141,158800.0,20112.119141
2015-07-03,20476.689453,20557.509766,20431.25,20539.789062,141400.0,20539.789062
2015-07-02,20565.939453,20601.730469,20479.849609,20522.5,0.0,20522.5
2015-07-01,20291.050781,20346.740234,20225.269531,20329.320312,119900.0,20329.320312
2015-06-30,20174.609375,20243.179688,20118.259766,20235.730469,163100.0,20235.730469
2015-06-29,20305.970703,20361.599609,20093.160156,20109.949219,0.0,20109.949219
2015-06-26,20758.429688,20785.759766,20650.0,20706.150391,135900.0,20706.150391
2015-06-25,20777.689453,20866.580078,20758.599609,20771.400391,124500.0,20771.400391
2015-06-24,20889.320312,20952.710938,20838.220703,20868.029297,161700.0,20868.029297
2015-06-23,20547.740234,20809.419922,20531.130859,20809.419922,177800.0,20809.419922
2015-06-22,20174.140625,20433.300781,20174.140625,20428.189453,0.0,20428.189453
2015-06-19,20152.410156,20194.449219,20075.910156,20174.240234,156100.0,20174.240234
2015-06-18,20193.589844,20200.509766,19990.550781,19990.820312,130500.0,19990.820312
2015-06-17,20306.099609,20323.080078,20126.570312,20219.269531,0.0,20219.269531
2015-06-16,20332.830078,20368.210938,20234.160156,20257.939453,129000.0,20257.939453
2015-06-15,20205.099609,20401.480469,20205.099609,20387.789062,112200.0,20387.789062
2015-06-12,20431.779297,20437.259766,20331.189453,20407.080078,184200.0,20407.080078
2015-06-11,20183.609375,20382.970703,20178.039062,20382.970703,150400.0,20382.970703
2015-06-10,20126.359375,20264.919922,20016.320312,20046.359375,183200.0,20046.359375
2015-06-09,20293.050781,20332.419922,20095.480469,20096.300781,155900.0,20096.300781
2015-06-08,20537.849609,20544.939453,20359.060547,20457.189453,135600.0,20457.189453
2015-06-05,20398.759766,20480.25,20363.179688,20460.900391,160800.0,20460.900391
2015-06-04,20539.939453,20552.460938,20438.210938,20488.189453,171700.0,20488.189453
2015-06-03,20443.150391,20506.349609,20397.730469,20473.509766,163600.0,20473.509766
2015-06-02,20604.669922,20619.609375,20470.259766,20543.189453,194400.0,20543.189453
2015-06-01,20444.539062,20595.410156,20410.269531,20569.869141,168200.0,20569.869141
2015-05-29,20510.269531,20636.410156,20508.400391,20563.150391,233900.0,20563.150391
2015-05-28,20590.279297,20655.330078,20473.269531,20551.460938,241500.0,20551.460938
2015-05-27,20380.640625,20513.220703,20363.210938,20472.580078,184700.0,20472.580078
2015-05-26,20431.26953,20473.84961,20378.76953,20437.48047,126900.0,20437.48047
2015-05-25,20331.91992,20417.76953,20318.53906,20413.76953,139800.0,20413.76953
2015-05-22,20208.84961,20278.31055,20130.83984,20264.41016,137300.0,20264.41016
2015-05-21,20215.46094,20320.90039,20175.7793,20202.86914,176300.0,20202.86914
2015-05-20,20175.58984,20278.89062,20148.50977,20196.56055,171100.0,20196.56055
2015-05-19,19977.14062,20087.69922,19946.75,20026.38086,178600.0,20026.38086
2015-05-18,19766.16016,19890.26953,19741.2207,19890.26953,200600.0,19890.26953
2015-05-15,19693.16992,19750.75977,19633.75,19732.91992,173000.0,19732.91992
2015-05-14,19661.51953,19717.80078,19546.82031,19570.24023,171700.0,19570.24023
2015-05-13,19568.75977,19791.88086,19494.69922,19764.7207,187800.0,19764.7207
2015-05-12,19608.23047,19626.75,19467.65039,19624.83984,197400.0,19624.83984
2015-05-11,19637.58008,19679.63086,19586.81055,19620.91016,208000.0,19620.91016
2015-05-08,19315.63086,19458.75,19302.71094,19379.18945,176200.0,19379.18945
2015-05-07,19356.46094,19461.08008,19257.84961,19291.99023,165700.0,19291.99023
2015-05-06,19510.84961,19549.39062,19399.16016,19531.63086,0.0,19531.63086
2015-05-05,19510.84961,19549.39062,19399.16016,19531.63086,0.0,19531.63086
2015-05-01,19510.84961,19549.39062,19399.16016,19531.63086,149500.0,19531.63086
2015-04-30,19847.5,19852.66016,19502.60938,19520.00977,189100.0,19520.00977
2015-04-28,20068.65039,20133.7793,20031.71094,20058.94922,134500.0,20058.94922
2015-04-27,20063.80078,20069.24023,19909.85938,19983.32031,119800.0,19983.32031
2015-04-24,20142.4707,20142.4707,20013.74023,20020.03906,135500.0,20020.03906
2015-04-23,20227.2793,20252.11914,20116.18945,20187.65039,200900.0,20187.65039
2015-04-22,19999.83984,20144.66016,19983.0,20133.90039,204400.0,20133.90039
2015-04-21,19731.57031,19909.08984,19678.2207,19909.08984,156800.0,19909.08984
2015-04-20,19501.0,19725.85938,19474.23047,19634.49023,139800.0,19634.49023
2015-04-17,19810.40039,19815.25,19638.36914,19652.88086,182600.0,19652.88086
2015-04-16,19862.48047,19894.34961,19742.11914,19885.76953,169100.0,19885.76953
2015-04-15,19838.5293,19913.41992,19823.85938,19869.75977,118000.0,19869.75977
2015-04-14,19828.65039,19922.5,19828.65039,19908.67969,111500.0,19908.67969
2015-04-13,19967.38086,19975.66016,19825.68945,19905.46094,107000.0,19905.46094
2015-04-10,19989.55078,20006.0,19845.31055,19907.63086,132100.0,19907.63086
2015-04-09,19851.11914,19957.32031,19822.49023,19937.7207,120000.0,19937.7207
2015-04-08,19729.69922,19845.5293,19693.63086,19789.81055,136500.0,19789.81055
2015-04-07,19539.0293,19667.48047,19501.31055,19640.53906,132900.0,19640.53906
2015-04-06,19295.0293,19424.08984,19241.28906,19397.98047,93700.0,19397.98047
2015-04-03,19289.03906,19435.08008,19289.03906,19435.08008,101600.0,19435.08008
2015-04-02,19141.93,19433.89,19115.14,19312.79,0.0,19312.79
2015-04-01,19129.75,19195.23,18927.95,19034.84,155600.0,19034.84
2015-03-31,19592.43,19607.25,19206.99,19206.99,151600.0,19206.99
2015-03-30,19295.21,19474.07,19227.29,19411.4,132200.0,19411.4
2015-03-27,19374.72,19590.03,19099.87,19285.63,173000.0,19285.63
2015-03-26,19605.6,19623.11,19397.01,19471.12,150200.0,19471.12
2015-03-25,19745.75,19775.45,19542.22,19746.2,140700.0,19746.2
2015-03-24,19718.99,19770.64,19646.35,19713.45,137600.0,19713.45
2015-03-23,19479.71,19565.44,19416.63,19560.22,133400.0,19560.22
2015-03-20,19479.71,19565.44,19416.63,19560.22,133400.0,19560.22
2015-03-19,19514.64,19557.17,19312.7,19476.56,146600.0,19476.56
2015-03-18,19407.76,19555.72,19389.24,19544.48,130400.0,19544.48
2015-03-17,19425.89,19479.89,19373.39,19437.0,127800.0,19437.0
2015-03-16,19245.38,19349.2,19226.71,19246.06,125100.0,19246.06
2015-03-13,19119.58,19335.8,19042.25,19254.25,221000.0,19254.25
2015-03-12,18787.1,19008.13,18774.42,18991.11,145200.0,18991.11
2015-03-11,18604.87,18836.93,18583.52,18723.52,0.0,18723.52
2015-03-10,18891.01,18924.38,18577.06,18665.11,143900.0,18665.11
2015-03-09,18872.96,18878.15,18733.87,18790.55,118000.0,18790.55
2015-03-06,18814.85,18979.64,18808.3,18971.0,142700.0,18971.0
2015-03-05,18658.16,18767.5,18655.36,18751.84,118200.0,18751.84
2015-03-04,18716.78,18732.66,18586.84,18703.6,139000.0,18703.6
2015-03-03,18910.52,18910.52,18730.57,18815.16,150200.0,18815.16
2015-03-02,18869.4,18939.17,18775.23,18826.88,130800.0,18826.88
2015-02-27,18844.28,18865.39,18714.64,18797.94,169500.0,18797.94
2015-02-26,18587.87,18790.83,18587.13,18785.79,0.0,18785.79
2015-02-25,18636.34,18648.77,18552.81,18585.2,134900.0,18585.2
2015-02-24,18468.39,18603.48,18427.98,18603.48,140800.0,18603.48
2015-02-23,18499.58,18509.08,18402.02,18466.92,152800.0,18466.92
2015-02-20,18336.5,18360.92,18297.67,18332.3,141900.0,18332.3
2015-02-19,18237.35,18322.5,18237.35,18264.79,168900.0,18264.79
2015-02-18,18103.98,18202.61,18092.32,18199.17,0.0,18199.17
2015-02-17,17949.7,18009.45,17901.26,17987.09,0.0,17987.09
2015-02-16,18024.01,18074.26,17978.9,18004.77,148000.0,18004.77
2015-02-13,17892.1,17962.11,17864.55,17913.36,0.0,17913.36
2015-02-12,17979.72,17979.72,17979.72,17979.72,0.0,17979.72
2015-02-11,17652.68,17652.68,17652.68,17652.68,0.0,17652.68
2015-02-10,17662.67,17673.27,17550.03,17652.68,120200.0,17652.68
2015-02-09,17790.31,17799.49,17653.61,17711.93,125600.0,17711.93
2015-02-06,17696.18,17700.67,17603.07,17648.5,0.0,17648.5
2015-02-05,17589.21,17619.34,17484.67,17504.62,0.0,17504.62
2015-02-04,17549.3,17743.11,17535.04,17678.74,181400.0,17678.74
2015-02-03,17654.6,17654.6,17271.87,17335.85,169700.0,17335.85
2015-02-02,17536.61,17628.4,17459.45,17558.04,139700.0,17558.04
2015-01-30,17788.74,17808.47,17661.1,17674.39,168300.0,17674.39
2015-01-29,17666.91,17778.83,17575.1,17606.22,0.0,17606.22
2015-01-28,17795.73,17795.73,17795.73,17795.73,0.0,17795.73
2015-01-27,17649.4,17768.41,17633.47,17768.3,0.0,17768.3
2015-01-26,17285.71,17471.94,17285.71,17468.52,0.0,17468.52
2015-01-23,17520.63,17532.06,17460.76,17511.75,128500.0,17511.75
2015-01-22,17306.64,17355.74,17229.21,17329.02,118200.0,17329.02
2015-01-21,17308.72,17329.03,17181.55,17280.48,131900.0,17280.48
2015-01-20,17071.65,17366.3,17066.77,17366.3,0.0,17366.3
2015-01-19,17000.78,17039.8,16911.58,17014.29,0.0,17014.29
2015-01-16,16812.96,16864.34,16592.57,16864.16,0.0,16864.16
2015-01-15,17108.7,17108.7,17108.7,17108.7,0.0,17108.7
2015-01-14,16961.82,17036.72,16770.56,16795.96,0.0,16795.96
2015-01-13,16970.88,17087.71,16828.27,17087.71,0.0,17087.71
2015-01-09,17318.74,17342.65,17129.53,17197.73,0.0,17197.73
2015-01-08,17067.4,17243.71,17016.09,17167.1,0.0,17167.1
2015-01-07,16808.26,16974.61,16808.26,16885.33,138600.0,16885.33
2015-01-06,17101.58,17111.36,16881.73,16883.19,0.0,16883.19
2015-01-05,17408.71,17408.71,17408.71,17408.71,0.0,17408.71
2015-01-02,17702.12,17713.76,17450.77,17450.77,0.0,17450.77
2014-12-31,17702.12,17713.76,17450.77,17450.77,0.0,17450.77
2014-12-30,17702.12,17713.76,17450.77,17450.77,0.0,17450.77
2014-12-29,17729.84,17729.84,17729.84,17729.84,0.0,17729.84
2014-12-26,17778.91,17843.73,17769.01,17818.96,0.0,17818.96
2014-12-25,17804.84,17832.47,17773.59,17808.75,0.0,17808.75
2014-12-24,17842.04,17875.41,17800.42,17854.23,0.0,17854.23
2014-12-22,17685.53,17692.58,17572.62,17635.14,0.0,17635.14
2014-12-19,17511.01,17621.4,17471.6,17621.4,0.0,17621.4
2014-12-18,17210.05,17210.05,17210.05,17210.05,0.0,17210.05
2014-12-17,16689.34,16891.02,16672.94,16819.73,161300.0,16819.73
2014-12-16,16862.42,16895.39,16714.83,16755.32,160300.0,16755.32
2014-12-15,17099.4,17099.4,17099.4,17099.4,0.0,17099.4
2014-12-12,17317.69,17526.19,17298.19,17371.58,214500.0,17371.58
2014-12-11,17180.49,17289.73,17043.63,17257.4,151400.0,17257.4
2014-12-10,17623.35,17658.14,17308.82,17412.58,0.0,17412.58
2014-12-09,17813.38,17813.38,17813.38,17813.38,0.0,17813.38
2014-12-08,18004.66,18030.83,17869.74,17935.64,134700.0,17935.64
2014-12-05,17821.85,17922.29,17759.36,17920.45,128900.0,17920.45
2014-12-04,17881.91,17912.59,17813.01,17887.21,142200.0,17887.21
2014-12-03,17720.43,17720.43,17720.43,17720.43,0.0,17720.43
2014-12-02,17481.06,17687.7,17476.42,17663.22,125200.0,17663.22
2014-12-01,17475.0,17649.0,17474.0,17590.0,0.0,17590.0
2014-11-28,17340.16,17471.9,17330.84,17459.85,149100.0,17459.85
