Date,Value,RD1_Value,RD_P1_Value,RD_B1_Value,RD2_Value,RD_P2_Value,RD_B2_Value,RD3_Value,RD_P3_Value,RD_B3_Value,RD5_Value,RD_P5_Value,RD_B5_Value,RD10_Value,RD_P10_Value,RD_B10_Value,RD20_Value,RD_P20_Value,RD_B20_Value,RD30_Value,RD_P30_Value,RD_B30_Value,RD50_Value,RD_P50_Value,RD_B50_Value,RD100_Value,RD_P100_Value,RD_B100_Value,Log_Return_1_Value,Log_Return_2_Value,Log_Return_3_Value,Log_Return_5_Value,Log_Return_10_Value,Log_Return_20_Value,Log_Return_30_Value,Log_Return_50_Value,Log_Return_100_Value
1993-07-07,0.677,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,,,,,,
1993-07-08,0.6814,0.0044,0.649926144756,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0.00647823231459,,,,,,,,
1993-07-09,0.6819,0.0005,0.0733783387144,1,0.0049,0.723781388479,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0.000733514299741,0.00721174661433,,,,,,,
1993-07-12,0.6789,-0.003,-0.439947206335,0,-0.0025,-0.366891693572,0,0.0019,0.280649926145,1,,,0,,,0,,,0,,,0,,,0,,,0,-0.00440917821901,-0.00367566391926,0.00280256839533,,,,,,
1993-07-13,0.6771,-0.0018,-0.265134776845,0,-0.0048,-0.703915530136,0,-0.0043,-0.631053712944,0,,,0,,,0,,,0,,,0,,,0,,,0,-0.002654868816,-0.00706404703501,-0.00633053273527,,,,,,
1993-07-14,0.681,0.0039,0.575985821887,1,0.0021,0.309323906319,1,-0.0009,-0.131984161901,0,0.004,0.590841949778,1,,,0,,,0,,,0,,,0,,,0,0.00574333365791,0.00308846484191,-0.00132071337709,0.00589103323724,,,,,
1993-07-15,0.6793,-0.0017,-0.249632892805,0,0.0022,0.324915079013,1,0.0004,0.0589188392989,1,-0.0021,-0.308189022601,0,,,0,,,0,,,0,,,0,,,0,-0.00249944995226,0.00324388370566,0.000589014889655,-0.00308664902961,,,,,
1993-07-16,0.6814,0.0021,0.30914176358,1,0.0004,0.0587371512482,1,0.0043,0.635061290799,1,-0.0005,-0.0733245343892,0,,,0,,,0,,,0,,,0,,,0,0.00308664902961,0.000587199077354,0.00633053273527,-0.000733514299741,,,,,
1993-07-19,0.6764,-0.005,-0.733783387144,0,-0.0029,-0.426910054468,0,-0.0046,-0.675477239354,0,-0.0025,-0.368242745618,0,,,0,,,0,,,0,,,0,,,0,-0.00736488820244,-0.00427823917283,-0.00677768912509,-0.00368922428318,,,,,
1993-07-20,0.676,-0.0004,-0.0591366055589,0,-0.0054,-0.792486058116,0,-0.0033,-0.485794199912,0,-0.0011,-0.162457539507,0,,,0,,,0,,,0,,,0,,,0,-0.000591540981461,-0.0079564291839,-0.00486978015429,-0.00162589644864,,,,,
1993-07-21,0.6785,0.0025,0.369822485207,1,0.0021,0.310467179184,1,-0.0029,-0.425594364544,0,-0.0025,-0.367107195301,0,0.0015,0.221565731167,1,,,0,,,0,,,0,,,0,0.00369140323196,0.0030998622505,-0.00426502595194,-0.00367782687459,0.00221320636265,,,,
1993-07-22,0.6775,-0.001,-0.147383935151,0,0.0015,0.221893491124,1,0.0011,0.162625665287,1,-0.0018,-0.264978654497,0,-0.0039,-0.572351041972,0,,,0,,,0,,,0,,,0,-0.00147492652107,0.00221647671089,0.00162493572943,-0.0026533034434,-0.00573995247301,,,,
1993-07-23,0.6767,-0.0008,-0.118081180812,0,-0.0018,-0.265291083272,0,0.0007,0.103550295858,1,-0.0047,-0.689756383915,0,-0.0052,-0.762575157648,0,,,0,,,0,,,0,,,0,-0.00118150951568,-0.00265643603674,0.00103496719522,-0.00692146198869,-0.00765497628843,,,,
1993-07-26,0.6786,0.0019,0.280774346091,1,0.0011,0.162361623616,1,0.0001,0.0147383935151,1,0.0022,0.325251330574,1,-0.0003,-0.0441891294741,0,,,0,,,0,,,0,,,0,0.00280380911195,0.00162229959627,0.000147373075206,0.0032472353257,-0.000441988957472,,,,
1993-07-27,0.6782,-0.0004,-0.0589448865311,0,0.0015,0.221663957441,1,0.0007,0.10332103321,1,0.0022,0.325443786982,1,0.0011,0.162457539507,1,,,0,,,0,,,0,,,0,-0.000589622658591,0.00221418645336,0.00103267693768,0.00324915364857,0.00162325719994,,,,
1993-07-28,0.6782,0.0,0.0,0,-0.0004,-0.0589448865311,0,0.0015,0.221663957441,1,-0.0003,-0.0442151805453,0,-0.0028,-0.411160058737,0,,,0,,,0,,,0,,,0,0.0,-0.000589622658591,0.00221418645336,-0.000442249583386,-0.00412007645797,,,,
1993-07-29,0.6772,-0.001,-0.14744913005,0,-0.001,-0.14744913005,0,-0.0014,-0.206307102859,0,-0.0003,-0.0442804428044,0,-0.0021,-0.30914176358,0,,,0,,,0,,,0,,,0,-0.00147557943256,-0.00147557943256,-0.00206520209115,-0.000442902494876,-0.00309620593828,,,,
1993-07-30,0.6834,0.0062,0.915534554046,1,0.0052,0.766735476261,1,0.0052,0.766735476261,1,0.0067,0.990099009901,1,0.002,0.293513354858,1,,,0,,,0,,,0,,,0,0.00911368942221,0.00763810998965,0.00763810998965,0.00985229644301,0.00293083445433,,,,
1993-08-02,0.6897,0.0063,0.921861281826,1,0.0125,1.84583579445,1,0.0115,1.69566499558,1,0.0111,1.63572060124,1,0.0133,1.96629213483,1,,,0,,,0,,,0,,,0,0.00917638075605,0.0182900701783,0.0168144907457,0.0162248680871,0.0194721034128,,,,
1993-08-03,0.6892,-0.0005,-0.0724952878063,0,0.0058,0.84869768803,1,0.012,1.77200236267,1,0.011,1.62194043055,1,0.0132,1.95266272189,1,,,0,,,0,,,0,,,0,-0.000725215783471,0.00845116497258,0.0175648543948,0.0160892749622,0.0193384286108,,,,
1993-08-04,0.6875,-0.0017,-0.246662797446,0,-0.0022,-0.318979266348,0,0.0041,0.599941469125,1,0.0093,1.37127690947,1,0.009,1.32645541636,1,0.0105,1.55096011817,1,,,0,,,0,,,0,-0.00246967511305,-0.00319489089652,0.00598148985953,0.0136195998492,0.0131773502658,0.0153905566285,,,
1993-08-05,0.6878,0.0003,0.0436363636364,1,-0.0014,-0.203134068485,0,-0.0019,-0.275482093664,0,0.0106,1.56526875369,1,0.0103,1.52029520295,1,0.0064,0.939242735544,1,,,0,,,0,,,0,0.000436268457439,-0.00203340665561,-0.00275862243908,0.0155314477392,0.0150885452443,0.0093485927713,,,
1993-08-06,0.6804,-0.0074,-1.07589415528,0,-0.0071,-1.03272727273,0,-0.0088,-1.27684271619,0,-0.003,-0.438981562774,0,0.0037,0.54677109502,1,-0.0015,-0.219973603168,0,,,0,,,0,,,0,-0.0108172374765,-0.010380969019,-0.0128506441321,-0.00439947915948,0.00545281728353,-0.0022021590049,,,
1993-08-09,0.6815,0.0011,0.161669606114,1,-0.0063,-0.915963943007,0,-0.006,-0.872727272727,0,-0.0082,-1.18892272002,0,0.0029,0.42735042735,1,0.0026,0.382972455443,1,,,0,,,0,,,0,0.00161539061488,-0.00920184686158,-0.00876557840414,-0.0119604693007,0.00426439878646,0.00382240982899,,,
1993-08-10,0.6841,0.0026,0.381511371974,1,0.0037,0.54379776602,1,-0.0037,-0.537947077639,0,-0.0051,-0.739988392339,0,0.0059,0.869949867296,1,0.007,1.03382070595,1,,,0,,,0,,,0,0.00380785463037,0.00542324524525,-0.00539399223121,-0.00742739888682,0.00866187607541,0.0102851332754,,,
1993-08-11,0.6859,0.0018,0.263119426984,1,0.0044,0.645634629494,1,0.0055,0.80834803057,1,-0.0016,-0.232727272727,0,0.0077,1.13535830139,1,0.0049,0.71953010279,1,,,0,,,0,,,0,0.00262773873832,0.00643559336869,0.00805098398357,-0.00232998503545,0.0112896148137,0.00716953835576,,,
1993-08-12,0.6828,-0.0031,-0.451960927249,0,-0.0013,-0.190030697266,0,0.0013,0.190755685987,1,-0.005,-0.726955510323,0,0.0056,0.826934435913,1,0.0035,0.515236272634,1,,,0,,,0,,,0,-0.00452985358499,-0.00190211484667,0.0019057397837,-0.00729610707788,0.00823534066131,0.00513913472303,,,
1993-08-13,0.676,-0.0068,-0.99589923843,0,-0.0099,-1.44335909025,0,-0.0081,-1.18403742143,0,-0.0044,-0.646678424456,0,-0.0074,-1.08282118818,0,-0.0054,-0.792486058116,0,,,0,,,0,,,0,-0.0100089148773,-0.0145387684623,-0.011911029724,-0.00648778447874,-0.0108872636382,-0.0079564291839,,,
1993-08-16,0.6754,-0.0006,-0.0887573964497,0,-0.0074,-1.08377270064,0,-0.0105,-1.53083539875,0,-0.0061,-0.895084372707,0,-0.0143,-2.07336523126,0,-0.001,-0.147841513897,0,,,0,,,0,,,0,-0.000887968091497,-0.0108968829688,-0.0154267365538,-0.00899114318512,-0.0209516124858,-0.00147950907296,,,
1993-08-17,0.6805,0.0051,0.755108084098,1,0.0045,0.665680473373,1,-0.0023,-0.336848271822,0,-0.0036,-0.526238853969,0,-0.0087,-1.26233313987,0,0.0045,0.665680473373,1,,,0,,,0,,,0,0.00752271414005,0.00663474604856,-0.00337416882876,-0.00527628367543,-0.0127036825623,0.00663474604856,,,
1993-08-18,0.6745,-0.006,-0.881704628949,0,-0.0009,-0.133254367782,0,-0.0015,-0.221893491124,0,-0.0114,-1.6620498615,0,-0.013,-1.89090909091,0,-0.004,-0.589535740604,0,-0.0025,-0.369276218612,0,,,0,,,0,-0.00885614644371,-0.00133343230366,-0.00222140039515,-0.0167601688575,-0.0190901538929,-0.00591280362711,-0.00369959726446,,
1993-08-19,0.6768,0.0023,0.340993328391,1,-0.0037,-0.543717854519,0,0.0014,0.207284572105,1,-0.006,-0.878734622144,0,-0.011,-1.59930212271,0,-0.0007,-0.10332103321,0,-0.0046,-0.675080716173,0,,,0,,,0,0.0034041326442,-0.00545201379951,0.00207070034055,-0.00882618262827,-0.0161222897062,-0.00103374446184,-0.00677369693485,,
1993-08-20,0.6791,0.0023,0.339834515366,1,0.0046,0.681986656783,1,-0.0014,-0.205731080088,0,0.0031,0.458579881657,1,-0.0013,-0.191064079953,0,0.0024,0.354662331905,1,-0.0028,-0.41061739258,0,,,0,,,0,0.00339258382773,0.00679671647194,-0.00205942997178,0.00457531607678,-0.00191246840196,0.00354034888157,-0.00411462740686,,
1993-08-23,0.676,-0.0031,-0.456486526285,0,-0.0008,-0.118203309693,0,0.0015,0.222386953299,1,0.0006,0.088836245188,1,-0.0055,-0.807043286867,0,-0.0026,-0.383141762452,0,-0.0029,-0.427161584917,0,,,0,,,0,-0.00457531607678,-0.00118273224905,0.00222140039515,0.000887968091497,-0.00810317509362,-0.00383877630717,-0.00428076526464,,
1993-08-24,0.6674,-0.0086,-1.27218934911,0,-0.0117,-1.72286850243,0,-0.0094,-1.38888888889,0,-0.0131,-1.92505510654,0,-0.0167,-2.44116357258,0,-0.0108,-1.59245060454,0,-0.0097,-1.4325801211,0,,,0,,,0,-0.0128035097257,-0.0173788258025,-0.0139862419747,-0.0194382557742,-0.0247145394497,-0.0160526633743,-0.0144294061743,,
1993-08-25,0.6706,0.0032,0.479472580162,1,-0.0054,-0.798816568047,0,-0.0085,-1.25165660433,0,-0.0039,-0.578206078577,0,-0.0153,-2.23064586674,0,-0.0076,-1.12061338838,0,-0.0104,-1.52716593245,0,,,0,,,0,0.00478326771485,-0.00802024201084,-0.0125955580876,-0.00579884161568,-0.0225590104731,-0.0112693956594,-0.0153894721174,,
1993-08-26,0.6707,0.0001,0.0149120190874,1,0.0033,0.494456098292,1,-0.0053,-0.784023668639,0,-0.0061,-0.901300236407,0,-0.0121,-1.77211482132,0,-0.0065,-0.959834613113,0,-0.0086,-1.26600912704,0,,,0,,,0,0.000149109073563,0.00493237678842,-0.00787113293727,-0.00905386518632,-0.0178800478146,-0.00964470715329,-0.0127409130916,,
1993-08-27,0.6678,-0.0029,-0.432384076338,0,-0.0028,-0.417536534447,0,0.0004,0.0599340725202,1,-0.0113,-1.66396701517,0,-0.0082,-1.21301775148,0,-0.0156,-2.28270412643,0,-0.0136,-1.99589081303,0,,,0,,,0,-0.00433321559614,-0.00418410652257,0.000599161192281,-0.0167796646102,-0.0122043485334,-0.0230916121716,-0.0201607777173,,
1993-08-30,0.6718,0.004,0.598981731057,1,0.0011,0.164007753094,1,0.0012,0.178944229049,1,-0.0042,-0.621301775148,0,-0.0036,-0.533017471128,0,-0.0179,-2.59533130347,0,-0.0046,-0.680070963927,0,,,0,,,0,0.00597194966864,0.0016387340725,0.00178784314606,-0.00623239886477,-0.00534443077328,-0.0262960432591,-0.00682393984623,,
1993-08-31,0.6708,-0.001,-0.148853825543,0,0.003,0.449236298293,1,0.0001,0.0149097957358,1,0.0034,0.509439616422,1,-0.0097,-1.42542248347,0,-0.0184,-2.66976204295,0,-0.0052,-0.769230769231,0,,,0,,,0,-0.00148964722914,0.0044823024395,0.000149086843362,0.00508146363178,-0.0143567921425,-0.0270604747047,-0.00772204609391,,
1993-09-01,0.6703,-0.0005,-0.0745378652355,0,-0.0015,-0.223280738315,0,0.0025,0.374363581911,1,-0.0003,-0.0447360572621,0,-0.0042,-0.622683469236,0,-0.0172,-2.50181818182,0,-0.0082,-1.20854826824,0,,,0,,,0,-0.000745656585142,-0.00223530381428,0.00373664585436,-0.000447460668216,-0.0062463022839,-0.0253364561768,-0.012159105911,,
1993-09-02,0.6648,-0.0055,-0.820528121737,0,-0.006,-0.894454382826,0,-0.007,-1.0419767788,0,-0.0059,-0.879677948412,0,-0.012,-1.77304964539,0,-0.023,-3.34399534748,0,-0.0127,-1.87453874539,0,,,0,,,0,-0.00823912982267,-0.00898478640782,-0.010474433637,-0.00883569956445,-0.0178895647508,-0.0340118544569,-0.0189233092126,,
1993-09-03,0.6531,-0.0117,-1.75992779783,0,-0.0172,-2.56601521707,0,-0.0177,-2.63864042934,0,-0.0147,-2.20125786164,0,-0.026,-3.82859667207,0,-0.0273,-4.01234567901,0,-0.0236,-3.4875129304,0,,,0,,,0,-0.0177559866326,-0.0259951164553,-0.0267407730404,-0.0222584706009,-0.0390381352111,-0.0409506036131,-0.0354977863296,,
1993-09-07,0.6483,-0.0048,-0.734956361966,0,-0.0165,-2.48194945848,0,-0.022,-3.28211248695,0,-0.0235,-3.49806490027,0,-0.0277,-4.09763313609,0,-0.0332,-4.87160674982,0,-0.0303,-4.46507515473,0,,,0,,,0,-0.00737670472766,-0.0251326913603,-0.033371821183,-0.0356071249972,-0.041839523862,-0.0499426989556,-0.0456783001692,,
1993-09-08,0.6548,0.0065,1.00262224279,1,0.0017,0.260297044863,1,-0.01,-1.50421179302,0,-0.016,-2.38521168754,0,-0.0126,-1.88792328439,0,-0.0293,-4.28299956147,0,-0.0234,-3.45030964317,0,,,0,,,0,0.00997629331603,0.00259958858837,-0.0151563980443,-0.0241411844521,-0.0190597208203,-0.04377426027,-0.0351123841946,,
1993-09-09,0.6563,0.0015,0.229077580941,1,0.008,1.23399660651,1,0.0032,0.489970907977,1,-0.014,-2.08861703715,0,-0.0143,-2.1324187295,0,-0.0296,-4.31549788599,0,-0.0219,-3.2291359481,0,,,0,,,0,0.0022881559827,0.0122644492987,0.00488774457107,-0.0211073718842,-0.0215548325525,-0.0441138430256,-0.0328242282119,,
1993-09-10,0.6571,0.0008,0.121895474631,1,0.0023,0.351252290776,1,0.0088,1.35739626716,1,-0.0077,-1.15824308063,0,-0.0136,-2.02773222007,0,-0.0257,-3.76391329818,0,-0.0201,-2.96810395747,0,,,0,,,0,0.00121821242415,0.00350636840684,0.0134826617229,-0.0116500296374,-0.0204857292019,-0.0383657770165,-0.0301304363552,,
1993-09-13,0.6503,-0.0068,-1.03485009892,0,-0.006,-0.914216059729,0,-0.0045,-0.687232742822,0,-0.0028,-0.42872454448,0,-0.0175,-2.62054507338,0,-0.0257,-3.80177514793,0,-0.0331,-4.84342990928,0,,,0,,,0,-0.0104024190287,-0.00918420660457,-0.00689605062187,-0.00429646203351,-0.0265549326344,-0.0387592811679,-0.0496465448061,,
1993-09-14,0.6443,-0.006,-0.922651084115,0,-0.0128,-1.94795312738,0,-0.012,-1.82843211946,0,-0.004,-0.616998303255,0,-0.0275,-4.09348020244,0,-0.0311,-4.60467870891,0,-0.0454,-6.58257213281,0,,,0,,,0,-0.00926933873051,-0.0196717577592,-0.0184535453351,-0.00618909603635,-0.0417962210336,-0.0471406518069,-0.0680922642926,,
1993-09-15,0.6461,0.0018,0.279372962905,1,-0.0042,-0.645855758881,0,-0.011,-1.67402221884,0,-0.0087,-1.32864996946,0,-0.0247,-3.68217054264,0,-0.0344,-5.05510653931,0,-0.0431,-6.25362739408,0,,,0,,,0,0.00278983441952,-0.00647950431099,-0.0168819233397,-0.0133755549329,-0.0375167393849,-0.0518735315274,-0.0645772140897,,
1993-09-16,0.6507,0.0046,0.711964092246,1,0.0064,0.993326090331,1,0.0004,0.0615100722743,1,-0.0056,-0.853268322414,0,-0.0196,-2.92406385201,0,-0.0238,-3.52853965901,0,-0.0368,-5.35272727273,0,-0.0263,-3.88478581979,0,,,0,0.00709441593682,0.00988425035634,0.000614911625832,-0.00856929497874,-0.029676666863,-0.0359229691469,-0.0550131230398,-0.0396225664113,
1993-09-17,0.6482,-0.0025,-0.384201629015,0,0.0021,0.32502708559,1,0.0039,0.605308086295,1,-0.0089,-1.35443615888,0,-0.0166,-2.49699157641,0,-0.0286,-4.22576832151,0,-0.0396,-5.75748764176,0,-0.0332,-4.87232169064,0,,,0,-0.00384941579349,0.00324500014333,0.00603483456285,-0.0136369231964,-0.0252869528338,-0.0431765175846,-0.0592988072907,-0.0499502145194,
1993-09-20,0.6471,-0.0011,-0.169700709658,0,-0.0036,-0.553250345781,0,0.001,0.154774802662,1,-0.0032,-0.492080578195,0,-0.006,-0.918695452458,0,-0.032,-4.712118981,0,-0.0333,-4.89417989418,0,-0.0348,-5.10338759349,0,,,0,-0.00169844864423,-0.00554786443772,0.0015465514991,-0.00493295281189,-0.00922941484539,-0.0482675500565,-0.0501800184585,-0.0523821774634,
1993-09-21,0.6511,0.004,0.618142481842,1,0.0029,0.447392780006,1,0.0004,0.0614722606424,1,0.0068,1.05540897098,1,0.0028,0.431898812278,1,-0.0249,-3.68343195266,0,-0.0304,-4.46074834923,0,-0.0278,-4.09485933127,0,,,0,0.0061623981796,0.00446394953537,0.000614533741878,0.0104987840982,0.00430968806187,-0.0375298358001,-0.0456330108938,-0.0418106010648,
1993-09-22,0.6559,0.0048,0.73721394563,1,0.0088,1.35991346005,1,0.0077,1.1879049676,1,0.0098,1.51679306609,1,0.0011,0.167990226023,1,-0.0115,-1.72310458496,0,-0.0282,-4.12220435609,0,-0.0212,-3.13099985231,0,,,0,0.00734509805687,0.0135074962365,0.0118090475922,0.0150540477356,0.00167849280271,-0.0173812280176,-0.0420957674673,-0.0318106341919,
1993-09-23,0.6514,-0.0045,-0.686080195152,0,0.0003,0.0460758716019,1,0.0043,0.66450316798,1,0.0007,0.107576456124,1,-0.0049,-0.746609782112,0,-0.0192,-2.86310766478,0,-0.0345,-5.02988773874,0,-0.0296,-4.34654919236,0,,,0,-0.00688444545756,0.000460652599317,0.00662305077891,0.00107518634119,-0.00749410863754,-0.02904894119,-0.0516079516631,-0.0444384133074,
1993-09-24,0.6545,0.0031,0.475898065705,1,-0.0014,-0.213447171825,0,0.0034,0.522193211488,1,0.0063,0.97192224622,1,-0.0026,-0.395677978999,0,-0.0162,-2.4153869092,0,-0.0283,-4.14469830111,0,-0.0248,-3.65081701752,0,,,0,0.00474769250782,-0.00213675294974,0.00520834510714,0.00967229464251,-0.00396462855387,-0.0244503577557,-0.0423304055703,-0.0371912708473,
1993-09-27,0.6522,-0.0023,-0.35141329259,0,0.0008,0.122812404053,1,-0.0037,-0.56411038268,0,0.0051,0.788131664349,1,0.0019,0.292172843303,1,-0.0156,-2.33602875112,0,-0.0238,-3.52071005917,0,-0.0292,-4.28529498092,0,,,0,-0.00352032199474,0.00122737051309,-0.00565707494447,0.007850421292,0.00291746848011,-0.0236374641543,-0.0358418126877,-0.0437982418716,
1993-09-28,0.6473,-0.0049,-0.751303281202,0,-0.0072,-1.10007639419,0,-0.0041,-0.629413570771,0,-0.0038,-0.583627706957,0,0.003,0.465621604842,1,-0.0245,-3.64691872581,0,-0.0281,-4.16049748297,0,-0.0291,-4.30218805441,0,,,0,-0.00754139780375,-0.0110617197985,-0.00631402729067,-0.00585337469135,0.00464540940687,-0.0371508116267,-0.0424952424,-0.043974751473,
1993-09-29,0.6461,-0.0012,-0.185385447242,0,-0.0061,-0.935295921496,0,-0.0084,-1.28342245989,0,-0.0098,-1.49413020277,0,0.0,0.0,0,-0.0247,-3.68217054264,0,-0.0344,-5.05510653931,0,-0.0299,-4.42307692308,0,,,0,-0.00185557498734,-0.0093969727911,-0.0129172947858,-0.0150540477356,0.0,-0.0375167393849,-0.0518735315274,-0.0452387854788,
1993-09-30,0.6453,-0.0008,-0.12381984213,0,-0.002,-0.308975745404,0,-0.0069,-1.05795768169,0,-0.0061,-0.936444580903,0,-0.0054,-0.829875518672,0,-0.025,-3.72967328062,0,-0.0292,-4.32913269088,0,-0.0332,-4.89314664702,0,,,0,-0.00123896562233,-0.00309454060967,-0.0106359384134,-0.00940856790034,-0.00833338155914,-0.0380100484221,-0.044256350706,-0.0501691543331,
1993-10-01,0.6463,0.001,0.154966682163,1,0.0002,0.0309549605324,1,-0.001,-0.154487872702,0,-0.0082,-1.25286478228,0,-0.0019,-0.29311940759,0,-0.0185,-2.78279181709,0,-0.0305,-4.50650118203,0,-0.0312,-4.60516605166,0,,,0,0.00154846732706,0.00030950170473,-0.00154607328261,-0.0126077930811,-0.0029354984386,-0.0282224512724,-0.0461120160232,-0.047145760485,
1993-10-04,0.6475,0.0012,0.185672288411,1,0.0022,0.340926700759,1,0.0014,0.216684723727,1,-0.0047,-0.720637841153,0,0.0004,0.0618142481842,1,-0.0056,-0.85744908896,0,-0.0316,-4.65321749374,0,-0.0292,-4.31505837151,0,,,0,0.00185500130484,0.0034034686319,0.00216450300957,-0.00723246978153,0.000617951510472,-0.00861146333492,-0.0476495985461,-0.0441092496645,
1993-10-05,0.6464,-0.0011,-0.169884169884,0,0.0001,0.0154726907009,1,0.0011,0.17046335038,1,-0.0009,-0.139039085432,0,-0.0047,-0.721855321763,0,-0.0019,-0.293074194046,0,-0.0296,-4.37869822485,0,-0.0322,-4.74506336575,0,,,0,-0.00170028636681,0.000154714938036,0.00170318226509,-0.00139135834458,-0.00724473303593,-0.00293504497406,-0.0447745688361,-0.0486133451432,
1993-10-06,0.6514,0.005,0.773514851485,1,0.0039,0.602316602317,1,0.0051,0.789107225747,1,0.0053,0.820306454109,1,-0.0045,-0.686080195152,0,-0.0034,-0.519242516799,0,-0.016,-2.39736290081,0,-0.0268,-3.95163668534,0,,,0,0.00770538563525,0.00600509926844,0.00786010057328,0.00816960227801,-0.00688444545756,-0.00520595265485,-0.0242656734751,-0.0403183368494,
1993-10-07,0.6543,0.0029,0.445194964691,1,0.0079,1.22215346535,1,0.0068,1.05019305019,1,0.009,1.39470013947,1,0.0029,0.445194964691,1,-0.002,-0.304738686576,0,-0.0163,-2.43065911124,0,-0.0239,-3.5240342082,0,,,0,0.00444206903356,0.0121474546688,0.010447168302,0.0138506369339,0.00444206903356,-0.00305203960398,-0.0246068721564,-0.0358762678158,
1993-10-08,0.6544,0.0001,0.0152835090937,1,0.003,0.460546515198,1,0.008,1.23762376238,1,0.0081,1.25328794677,1,-0.0001,-0.0152788388082,0,-0.0027,-0.410896362806,0,-0.0163,-2.43029670494,0,-0.0228,-3.36680448907,0,,,0,0.000152823412844,0.0045948924464,0.0123002780817,0.0124549930197,-0.000152800061417,-0.00411742861528,-0.0246031578172,-0.0342478649704,
1993-10-11,0.6589,0.0045,0.687652811736,1,0.0046,0.70304141831,1,0.0075,1.151366288,1,0.0114,1.76061776062,1,0.0067,1.02729224164,1,0.0086,1.3224665539,1,-0.0089,-1.3327343516,0,-0.0245,-3.58501609599,0,,,0,0.00685299263124,0.00700581604408,0.0114478850776,0.0174529843461,0.0102205145646,0.0131379830447,-0.0134169495898,-0.0365085617614,
1993-10-12,0.6593,0.0004,0.0607072393383,1,0.0049,0.748777506112,1,0.005,0.764175454684,1,0.0129,1.99566831683,1,0.012,1.85385447242,1,0.015,2.32810802421,1,-0.0125,-1.86067281929,0,-0.0304,-4.40771349862,0,,,0,0.00060688819948,0.00745988083072,0.00761270424356,0.0197601589124,0.0183688005678,0.0230142099747,-0.0187820110589,-0.045078054318,
1993-10-13,0.66,0.0007,0.106173214015,1,0.0011,0.16694490818,1,0.0056,0.855745721271,1,0.0086,1.32023334357,1,0.0139,2.151369757,1,0.0139,2.151369757,1,-0.0108,-1.61001788909,0,-0.0292,-4.23679628555,0,,,0,0.00106116890122,0.0016680571007,0.00852104973193,0.0131159421783,0.0212855444564,0.0212855444564,-0.0162311949286,-0.0432916696333,
1993-10-14,0.6622,0.0022,0.333333333333,1,0.0029,0.439860458062,1,0.0033,0.500834724541,1,0.0079,1.2073972184,1,0.0169,2.61893692856,1,0.0115,1.76732749347,1,-0.0081,-1.20841414292,0,-0.0253,-3.68,0,,,0,0.00332779009267,0.00438895899389,0.00499584719337,0.0120016632375,0.0258523001714,0.0175189186122,-0.0121577482508,-0.0374942044276,
1993-10-15,0.6631,0.0009,0.135910601027,1,0.0031,0.469696969697,1,0.0038,0.576368876081,1,0.0087,1.32946210269,1,0.0168,2.59941203775,1,0.0149,2.298673249,1,-0.0017,-0.255716004813,0,-0.0247,-3.59116022099,0,,,0,0.00135818326168,0.00468597335435,0.00574714225557,0.0132070230863,0.025662016106,0.0227265176674,-0.00256043516642,-0.0365722896233,
1993-10-18,0.6609,-0.0022,-0.33177499623,0,-0.0013,-0.196315312594,0,0.0009,0.136363636364,1,0.002,0.303536196691,1,0.0134,2.0694980695,1,0.0138,2.13259156236,1,0.0078,1.19430408819,1,-0.0195,-2.86596119929,0,,,0,-0.00332326589841,-0.00196508263674,0.00136270745594,0.00303076455663,0.0204837489027,0.0211017004132,0.0118722855678,-0.0290783180453,
1993-10-19,0.6638,0.0029,0.438795581782,1,0.0007,0.105564771528,1,0.0016,0.24161884627,1,0.0045,0.682542090096,1,0.0174,2.69183168317,1,0.0127,1.95054523115,1,0.0155,2.39086842511,1,-0.0177,-2.59721203228,0,,,0,0.00437835680947,0.00105509091105,0.00241327417273,0.00680223316662,0.026562392079,0.0193176590431,0.0236273471049,-0.0263153518507,
1993-10-20,0.6646,0.0008,0.120518228382,1,0.0037,0.559842638826,1,0.0015,0.226210224702,1,0.0046,0.69696969697,1,0.0132,2.02640466687,1,0.0087,1.32642171063,1,0.0098,1.49664019548,1,-0.0195,-2.850460459,0,,,0,0.00120445663462,0.00558281344409,0.00225954754567,0.00694552090002,0.0200614630784,0.0131770176208,0.0148555104235,-0.0289187498465,
1993-10-21,0.6693,0.0047,0.707192296118,1,0.0055,0.828562820127,1,0.0084,1.27099409896,1,0.0071,1.07218363032,1,0.015,2.29252636405,1,0.0179,2.74792754068,1,0.013,1.98080146275,1,-0.0166,-2.42017786849,0,,,0,0.0070470341861,0.00825149082072,0.0126298476302,0.0106647649935,0.0226664282309,0.0271084972645,0.0196143886269,-0.0244994543987,
1993-10-22,0.669,-0.0003,-0.0448229493501,0,0.0044,0.662052362323,1,0.0052,0.783368484483,1,0.0059,0.889760217162,1,0.0146,2.23105134474,1,0.0145,2.2154316272,1,0.0119,1.81098767311,1,-0.0138,-2.02108963093,0,,,0,-0.000448329978368,0.00659870420773,0.00780316084235,0.00885825175341,0.0220652748397,0.0219124747783,0.0179478462244,-0.0204179307921,
