Date,Open,High,Low,Close,Volume,Adjusted Close,RD1_Open,RD_P1_Open,RD_B1_Open,RD3_Open,RD_P3_Open,RD_B3_Open,RD5_Open,RD_P5_Open,RD_B5_Open,RD30_Open,RD_P30_Open,RD_B30_Open,RD1_High,RD_P1_High,RD_B1_High,RD3_High,RD_P3_High,RD_B3_High,RD5_High,RD_P5_High,RD_B5_High,RD30_High,RD_P30_High,RD_B30_High,RD1_Low,RD_P1_Low,RD_B1_Low,RD3_Low,RD_P3_Low,RD_B3_Low,RD5_Low,RD_P5_Low,RD_B5_Low,RD30_Low,RD_P30_Low,RD_B30_Low,RD1_Close,RD_P1_Close,RD_B1_Close,RD3_Close,RD_P3_Close,RD_B3_Close,RD5_Close,RD_P5_Close,RD_B5_Close,RD30_Close,RD_P30_Close,RD_B30_Close,RD1_Volume,RD_P1_Volume,RD_B1_Volume,RD3_Volume,RD_P3_Volume,RD_B3_Volume,RD5_Volume,RD_P5_Volume,RD_B5_Volume,RD30_Volume,RD_P30_Volume,RD_B30_Volume,RD1_Adjusted Close,RD_P1_Adjusted Close,RD_B1_Adjusted Close,RD3_Adjusted Close,RD_P3_Adjusted Close,RD_B3_Adjusted Close,RD5_Adjusted Close,RD_P5_Adjusted Close,RD_B5_Adjusted Close,RD30_Adjusted Close,RD_P30_Adjusted Close,RD_B30_Adjusted Close
1998-04-29,9904.0,9911.5,9629.200195,9678.0,0.0,9678.0,284.099609,2.95324896779,1,-55.299805,-0.555257960728,0,-525.400391,-5.03768549775,0,398.599609,4.19340156757,1,-7.200195,-0.0725921225407,0,-47.799805,-0.479951461809,0,-578.099609,-5.51116944925,0,343.400391,3.58901354535,1,9.299804,0.0966725602346,1,-87.09961,-0.896427773412,0,-641.700196,-6.24775016378,0,123.799804,1.30241545761,1,-226.0,-2.28190630048,0,-210.299805,-2.1267539329,0,-613.799805,-5.96396953526,0,156.799805,1.64684915545,1,0.0,,0,0.0,,0,0.0,,0,0.0,,0,-226.0,-2.28190630048,0,-210.299805,-2.1267539329,0,-613.799805,-5.96396953526,0,156.799805,1.64684915545,1
1998-04-30,9682.700195,10090.599609,9682.700195,10025.599609,0.0,10025.599609,-221.299805,-2.23444875808,0,-179.09961,-1.81609456226,0,-606.5,-5.89453007528,0,161.5,1.69621472811,1,179.099609,1.80698793321,1,228.799804,2.32006133286,1,-198.600586,-1.93018487575,0,556.299804,5.83472111616,1,53.5,0.55560170021,1,179.40039,1.88776944515,1,-205.5,-2.07823462255,0,256.700195,2.72332054954,1,347.599609,3.59164712751,1,476.0,4.98450217275,1,59.0,0.591977227085,1,522.599609,5.49931189098,1,0.0,,0,0.0,,0,0.0,,0,0.0,,0,347.599609,3.59164712751,1,476.0,4.98450217275,1,59.0,0.591977227085,1,522.599609,5.49931189098,1
1998-05-01,9802.825195,10134.899658,9802.825195,10084.149658,0.0,10084.149658,120.125,1.24061467959,1,182.924804,1.90152492817,1,-156.47461,-1.57114067318,0,246.375,2.57810164834,1,44.300049,0.439022959156,1,216.199463,2.17971567594,1,175.599853,1.76317468535,1,445.099853,4.5934886371,1,120.125,1.24061467959,1,182.924804,1.90152492817,1,86.52539,0.890517910486,1,293.9750975,3.09159461434,1,58.550049,0.58400545886,1,180.149658,1.81895858239,1,195.849853,1.98062211768,1,434.0998535,4.49842086097,1,0.0,,0,0.0,,0,0.0,,0,0.0,,0,58.550049,0.58400545886,1,180.149658,1.81895858239,1,195.849853,1.98062211768,1,434.0998535,4.49842086097,1
1998-05-04,10163.200195,10267.799805,10163.200195,10259.799805,0.0,10259.799805,360.375,3.67623611389,1,259.200195,2.61712636309,1,301.40039,3.05624121316,1,571.5,5.95827630536,1,132.900147,1.31131191709,1,356.299805,3.59481213742,1,406.0,4.11689557716,1,422.5,4.29138785378,1,360.375,3.67623611389,1,534.0,5.54563192359,1,659.90039,6.94390794293,1,571.5,5.95827630536,1,175.650147,1.74184391304,1,581.799805,6.0115706241,1,710.200196,7.43696306734,1,462.700196,4.72282833151,1,0.0,,0,0.0,,0,0.0,,0,0.0,,0,175.650147,1.74184391304,1,581.799805,6.0115706241,1,710.200196,7.43696306734,1,462.700196,4.72282833151,1
1998-05-05,10233.799805,10233.799805,9973.5,10001.5,0.0,10001.5,70.59961,0.694659247534,1,551.09961,5.69159014429,1,613.899414,6.381556867,1,428.899414,4.37433728948,1,-34.0,-0.331132283894,0,143.200196,1.41914456572,1,315.09961,3.17682361403,1,292.59961,2.94330266226,1,-189.700195,-1.86653998111,0,290.799805,3.00329246123,1,353.599609,3.67570967087,1,168.599609,1.7195443327,1,-258.299805,-2.51759108276,0,-24.099609,-0.240380724744,0,97.5,0.984450726979,1,60.900391,0.612643033574,1,0.0,,0,0.0,,0,0.0,,0,0.0,,0,-258.299805,-2.51759108276,0,-24.099609,-0.240380724744,0,97.5,0.984450726979,1,60.900391,0.612643033574,1
1998-05-06,10001.5,10061.799805,9822.900391,9963.0,0.0,9963.0,-232.299805,-2.26992719641,0,198.674805,2.02670965816,1,97.5,0.984450726979,1,60.900391,0.612643033574,1,-172.0,-1.68070514645,0,-73.099853,-0.721268640704,0,150.299805,1.51641835242,1,-43.299804,-0.428494578732,0,-150.599609,-1.5099975836,0,20.075196,0.204789900877,1,193.700196,2.01159174259,1,-75.899414,-0.76675370242,0,-38.5,-0.384942258661,0,-121.149658,-1.2013869499,0,285.0,2.9448233106,1,-130.900391,-1.29682665698,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,-38.5,-0.384942258661,0,-121.149658,-1.2013869499,0,285.0,2.9448233106,1,-130.900391,-1.29682665698,0
1998-05-07,9912.200195,9912.200195,9716.799805,9741.099609,0.0,9741.099609,-89.299805,-0.892864120382,0,-251.0,-2.469694537,0,229.5,2.3702066095,1,-249.5,-2.45529778691,0,-149.59961,-1.48680765767,0,-355.59961,-3.46325032386,0,-178.399414,-1.76797634346,0,-495.59961,-4.76180959747,0,-106.100586,-1.08013500877,0,-446.40039,-4.39232113345,0,34.09961,0.352170461888,1,-444.90039,-4.37820818822,0,-221.900391,-2.22724471545,0,-518.700196,-5.05565611278,0,-284.5,-2.83773550805,0,-561.900391,-5.45375512957,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,-221.900391,-2.22724471545,0,-518.700196,-5.05565611278,0,-284.5,-2.83773550805,0,-561.900391,-5.45375512957,0
1998-05-08,9741.099609,9901.0,9590.799805,9762.400391,0.0,9762.400391,-171.100586,-1.72616152453,0,-492.700196,-4.81444043648,0,-61.725586,-0.629671393421,0,-561.900391,-5.45375512957,0,-11.200195,-0.112994035428,0,-332.799805,-3.2519671221,0,-233.899658,-2.30786357924,0,-420.200195,-4.07123383968,0,-126.0,-1.29672322708,0,-382.700195,-3.8371704517,0,-212.02539,-2.16290085544,0,-520.0,-5.14301548867,0,21.300782,0.218669173451,1,-239.099609,-2.39063749438,0,-321.749267,-3.19064351395,0,-408.599609,-4.01730025563,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,21.300782,0.218669173451,1,-239.099609,-2.39063749438,0,-321.749267,-3.19064351395,0,-408.599609,-4.01730025563,0
1998-05-11,9803.5,9994.0,9803.5,9993.599609,0.0,9993.599609,62.400391,0.640588778523,1,-198.0,-1.97970304454,0,-359.700195,-3.53924146035,0,-407.0,-3.98609274766,0,93.0,0.939299060701,1,-67.799805,-0.673833770438,0,-273.799805,-2.66658690469,0,-341.700195,-3.3060188333,0,212.700195,2.21775242237,1,-19.400391,-0.197501656616,0,-359.700195,-3.53924146035,0,-407.0,-3.98609274766,0,231.199218,2.36826199234,1,30.599609,0.307132480177,1,-266.200196,-2.59459444687,0,-249.300782,-2.43388857143,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,231.199218,2.36826199234,1,30.599609,0.307132480177,1,-266.200196,-2.59459444687,0,-249.300782,-2.43388857143,0
1998-05-12,9922.700195,9922.700195,9809.599609,9839.299805,0.0,9839.299805,119.200195,1.21589427245,1,10.5,0.105930063895,1,-311.09961,-3.03992276503,0,-320.200196,-3.12606960702,0,-71.299805,-0.713426105663,0,10.5,0.105930063895,1,-311.09961,-3.03992276503,0,-382.5,-3.71171828555,0,6.099609,0.0622186872036,1,92.799804,0.955044931071,1,-163.900391,-1.64335881085,0,-270.600586,-2.68447630767,0,-154.299804,-1.54398625157,0,98.200196,1.00810175382,1,-162.200195,-1.6217586862,0,-386.40039,-3.7787181575,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,-154.299804,-1.54398625157,0,98.200196,1.00810175382,1,-162.200195,-1.6217586862,0,-386.40039,-3.7787181575,0
1998-05-13,9839.299805,9903.900391,9720.900391,9768.299805,0.0,9768.299805,-83.40039,-0.840500956,0,98.200196,1.00810175382,1,-162.200195,-1.6217586862,0,-386.40039,-3.7787181575,0,-18.799804,-0.189462582065,0,2.900391,0.0292939198061,1,-157.899414,-1.5692959218,0,-397.5,-3.85869867118,0,-88.699218,-0.90420834219,0,130.100586,1.35651445808,1,-102.0,-1.03838984353,0,-423.0,-4.16999362864,0,-71.0,-0.7215960628,0,5.899414,0.0604299533283,1,-194.700195,-1.95423261066,0,-440.799804,-4.31771479251,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,-71.0,-0.7215960628,0,5.899414,0.0604299533283,1,-194.700195,-1.95423261066,0,-440.799804,-4.31771479251,0
1998-05-14,9768.299805,9857.799805,9612.799805,9854.900391,0.0,9854.900391,-71.0,-0.7215960628,0,-35.200195,-0.359057428469,0,-143.90039,-1.45175023879,0,-440.799804,-4.31771479251,0,-46.100586,-0.465479095911,0,-136.200195,-1.36281964179,0,-54.40039,-0.548822551298,0,-500.0,-4.82728001519,0,-108.100586,-1.11204293483,0,-190.700195,-1.9452256337,0,-104.0,-1.07031123505,0,-528.299804,-5.20949230724,0,86.600586,0.88654717534,1,-138.699218,-1.38788047777,0,113.800782,1.16825396072,1,-497.399414,-4.80472381373,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,86.600586,0.88654717534,1,-138.699218,-1.38788047777,0,113.800782,1.16825396072,1,-497.399414,-4.80472381373,0
1998-05-15,9854.900391,9938.400391,9806.099609,9836.900391,0.0,9836.900391,86.600586,0.88654717534,1,-67.799804,-0.683279779371,0,113.800782,1.16825396072,1,-497.399414,-4.80472381373,0,80.600586,0.817632611682,1,15.700196,0.158225036446,1,37.400391,0.377743571356,1,-483.799804,-4.64201219462,0,193.299804,2.01085852115,1,-3.5,-0.0356793359516,0,215.299804,2.24485765919,1,-482.5,-4.68965669126,0,-18.0,-0.182650247956,0,-2.399414,-0.0243860238793,0,74.5,0.763131986153,1,-578.0,-5.54974102776,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,-18.0,-0.182650247956,0,-2.399414,-0.0243860238793,0,74.5,0.763131986153,1,-578.0,-5.54974102776,0
1998-05-18,9836.900391,9849.900391,9655.599609,9795.200195,0.0,9795.200195,-18.0,-0.182650247956,0,-2.399414,-0.0243860238793,0,33.400391,0.340698638241,1,-639.899414,-6.1077755222,0,-88.5,-0.890485354969,0,-54.0,-0.545239732511,0,-144.099609,-1.44186120672,0,-774.899414,-7.29330837495,0,-150.5,-1.53475903775,0,-65.300782,-0.671756518156,0,-147.900391,-1.5086488601,0,-821.200196,-7.83827324455,0,-41.700196,-0.423916013607,0,26.90039,0.275384565759,1,-198.399414,-1.98526478709,0,-777.09961,-7.35033648622,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,-41.700196,-0.423916013607,0,26.90039,0.275384565759,1,-198.399414,-1.98526478709,0,-777.09961,-7.35033648622,0
1998-05-19,9795.200195,9972.799805,9748.700195,9959.200195,0.0,9959.200195,-41.700196,-0.423916013607,0,26.90039,0.275384565759,1,-127.5,-1.28493250319,0,-777.09961,-7.35033648622,0,122.899414,1.24772240451,1,115.0,1.16658891715,1,50.09961,0.504898959108,1,-902.600586,-8.29946993719,0,93.100586,0.964213407453,1,135.90039,1.41374409908,1,-60.899414,-0.620814471817,0,-802.799805,-7.60839506231,0,164.0,1.67428941456,1,104.299804,1.05835472569,1,119.90039,1.21858661059,1,-854.899414,-7.90541464301,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,164.0,1.67428941456,1,104.299804,1.05835472569,1,119.90039,1.21858661059,1,-854.899414,-7.90541464301,0
1998-05-20,9998.900391,10157.799805,9998.900391,10100.400391,0.0,10100.400391,203.700196,2.07959196285,1,144.0,1.46120198365,1,159.600586,1.62207259828,1,-815.199218,-7.53829951152,0,185.0,1.85504576064,1,219.399414,2.20759282549,1,253.899414,2.56363052915,1,-792.0,-7.23300895089,0,250.200196,2.56649800481,1,192.800782,1.96613118046,1,278.0,2.85981739158,1,-633.0,-5.9537803847,0,141.200196,1.41778650128,1,263.5,2.67868931804,1,332.100586,3.39977880112,1,-589.599609,-5.51543132834,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,141.200196,1.41778650128,1,263.5,2.67868931804,1,332.100586,3.39977880112,1,-589.599609,-5.51543132834,0
1998-05-21,10100.400391,10222.599609,10066.200195,10089.0,0.0,10089.0,101.5,1.01511162259,1,263.5,2.67868931804,1,332.100586,3.39977880112,1,-534.199218,-5.02321890471,0,64.799804,0.637931493473,1,372.699218,3.78378666997,1,364.799804,3.70062094196,1,-412.0,-3.87414679582,0,67.299804,0.673072051609,1,410.600586,4.25246077538,1,453.40039,4.71663198233,1,-389.700196,-3.72708405233,0,-11.400391,-0.11287068392,0,293.799805,2.99942624093,1,234.099609,2.37546397946,1,-445.700195,-4.2307819563,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,-11.400391,-0.11287068392,0,293.799805,2.99942624093,1,234.099609,2.37546397946,1,-445.700195,-4.2307819563,0
1998-05-22,10089.0,10196.200195,10041.599609,10153.700195,0.0,10153.700195,-11.400391,-0.11287068392,0,293.799805,2.99942624093,1,234.099609,2.37546397946,1,-528.9497067,-4.98165579336,0,-26.399414,-0.258245602975,0,223.40039,2.24009700754,1,257.799804,2.59397683588,1,-462.9661458,-4.34336167574,0,-24.600586,-0.244388006631,0,292.899414,3.00449709337,1,235.5,2.40156646771,1,-409.8841153,-3.92177920487,0,64.700195,0.641294429577,1,194.5,1.95296807165,1,316.799804,3.22052467147,1,-376.816569,-3.57832932082,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,64.700195,0.641294429577,1,194.5,1.95296807165,1,316.799804,3.22052467147,1,-376.816569,-3.57832932082,0
1998-05-26,10391.599609,10527.700195,10325.200195,10378.0,0.0,10378.0,302.599609,2.99930229953,1,392.699218,3.92742404308,1,554.699218,5.63896345344,1,-159.7504883,-1.51402888566,0,331.5,3.25121117338,1,369.90039,3.64154046251,1,677.799804,6.88128587188,1,-229.7330732,-2.13557516438,0,283.600586,2.82425706105,1,326.299804,3.26335688166,1,669.600586,6.93484209283,1,-108.6168627,-1.04100792739,0,224.299805,2.2090449855,1,277.599609,2.74840202619,1,582.799805,5.94985088,1,-135.78304,-1.29147652642,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,224.299805,2.2090449855,1,277.599609,2.74840202619,1,582.799805,5.94985088,1,-135.78304,-1.29147652642,0
1998-05-27,10166.400391,10166.400391,9961.599609,9993.0,0.0,9993.0,-225.199218,-2.16712754988,0,66.0,0.653439442448,1,371.200196,3.7896131637,1,-368.299804,-3.49606345869,0,-361.299804,-3.43189678,0,-56.199218,-0.549754662704,0,193.600586,1.94128619631,1,-615.599609,-5.70951223335,0,-363.600586,-3.52148703302,0,-104.600586,-1.03912682019,0,212.899414,2.18387487297,1,-467.800782,-4.48540438052,0,-385.0,-3.70977066872,0,-96.0,-0.9515313708,0,33.799805,0.3393827249,1,-516.599609,-4.91550228572,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,-385.0,-3.70977066872,0,-96.0,-0.9515313708,0,33.799805,0.3393827249,1,-516.599609,-4.91550228572,0
1998-05-28,9993.0,10146.700195,9878.900391,10059.900391,0.0,10059.900391,-173.400391,-1.70562228843,0,-96.0,-0.9515313708,0,-5.900391,-0.0590103988366,0,-516.599609,-4.91550228572,0,-19.700196,-0.193777494908,0,-49.5,-0.485474971591,0,-11.09961,-0.109271793234,0,-416.59961,-3.94383968732,0,-82.699218,-0.83018010406,0,-162.699218,-1.62025199505,0,-120.0,-1.20013196759,0,-428.699218,-4.15905966725,0,66.900391,0.669472540779,1,-93.799804,-0.923799227854,0,-40.5,-0.400974203321,0,-279.699218,-2.70512620002,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,66.900391,0.669472540779,1,-93.799804,-0.923799227854,0,-40.5,-0.400974203321,0,-279.699218,-2.70512620002,0
1998-05-29,10059.900391,10179.599609,9987.200195,10005.700195,0.0,10005.700195,66.900391,0.669472540779,1,-331.699218,-3.19199382656,0,-40.5,-0.400974203321,0,-279.699218,-2.70512620002,0,32.899414,0.324237568547,1,-348.100586,-3.30652069827,0,-43.0,-0.420636644735,0,-173.600586,-1.67678189092,0,108.299804,1.09627387375,1,-338.0,-3.2735442763,0,-79.0,-0.784804578387,0,-213.399414,-2.09202813736,0,-54.200196,-0.538774678609,0,-372.299805,-3.58739453652,0,-83.299805,-0.825649767073,0,-317.899414,-3.07934660429,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,-54.200196,-0.538774678609,0,-372.299805,-3.58739453652,0,-83.299805,-0.825649767073,0,-317.899414,-3.07934660429,0
1998-06-01,10019.250244,10118.1750485,9932.825195,10061.0500487,0.0,10061.0500487,-40.650147,-0.404081008957,0,-147.150147,-1.44741640444,0,-69.749756,-0.691344593121,0,-304.349365,-2.94809346088,0,-61.4245605,-0.603408413487,0,-48.2253425,-0.474360055135,0,-78.0251465,-0.765237490514,0,-297.5251465,-2.85650643672,0,-54.375,-0.544446881391,0,-28.774414,-0.288853348151,0,-108.774414,-1.08323791264,0,-278.97461,-2.73188483252,0,55.3498537,0.553183211782,1,68.0500487,0.68097717102,1,-92.6501463,-0.912476678656,0,-349.1501463,-3.35392345738,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,55.3498537,0.553183211782,1,68.0500487,0.68097717102,1,-92.6501463,-0.912476678656,0,-349.1501463,-3.35392345738,0
1998-06-02,10005.700195,10097.700195,9914.700195,10079.5,0.0,10079.5,-13.550049,-0.135240149413,0,12.700195,0.12709091364,1,-385.899414,-3.71357085069,0,-457.899414,-4.37611750364,0,-20.4748535,-0.202357178067,0,-49.0,-0.48291561846,0,-430.0,-4.08446281747,0,-494.899414,-4.67212424021,0,-18.125,-0.182475777477,0,35.799804,0.362386526669,1,-410.5,-3.97570983852,0,-548.899414,-5.24579909889,0,18.4499513,0.183379977345,1,19.599609,0.194829056335,1,-298.5,-2.87627673926,0,-403.200195,-3.84633908725,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,18.4499513,0.183379977345,1,19.599609,0.194829056335,1,-298.5,-2.87627673926,0,-403.200195,-3.84633908725,0
1998-06-03,10089.0,10165.099609,10089.0,10116.200195,0.0,10116.200195,83.299805,0.832523495373,1,29.099609,0.289263390978,1,-77.400391,-0.761335261481,0,-375.200195,-3.58556017668,0,67.399414,0.667472916589,1,-14.5,-0.142441751709,0,-1.300782,-0.0127949121613,0,-299.100586,-2.85832247497,0,174.299805,1.757993702,1,101.799805,1.01930273763,1,127.400391,1.27891499358,1,-292.599609,-2.8184443633,0,36.700195,0.364107296989,1,110.5,1.10437048729,1,123.200195,1.23286495547,1,-313.200196,-3.00305083953,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,36.700195,0.364107296989,1,110.5,1.10437048729,1,123.200195,1.23286495547,1,-313.200196,-3.00305083953,0
1998-06-04,10116.200195,10168.599609,10035.200195,10098.799805,0.0,10098.799805,27.200195,0.269602487858,1,96.949951,0.967636785577,1,123.200195,1.23286495547,1,-313.200196,-3.00305083953,0,3.5,0.0344315366758,1,50.4245605,0.498356277276,1,21.899414,0.215827939913,1,-321.0,-3.06017400058,0,-53.799805,-0.533252106254,0,102.375,1.03067352934,1,156.299804,1.58215791043,1,-235.700196,-2.29483479566,0,-17.40039,-0.172005196265,0,37.7497563,0.375206922908,1,38.899414,0.386677924115,1,-193.0,-1.87527938414,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,-17.40039,-0.172005196265,0,37.7497563,0.375206922908,1,38.899414,0.386677924115,1,-193.0,-1.87527938414,0
1998-06-05,10166.0,10309.200195,10166.0,10265.599609,0.0,10265.599609,49.799805,0.492277772682,1,160.299805,1.60208483041,1,106.099609,1.0546785244,1,-123.200195,-1.19737387421,0,140.600586,1.38269369831,1,211.5,2.09453633912,1,129.600586,1.27314030982,1,20.0,0.194378568022,1,130.799805,1.30341002131,1,251.299805,2.53461829463,1,178.799805,1.79028958576,1,277.799805,2.80940716735,1,166.799804,1.65167947896,1,186.099609,1.84631786299,1,259.899414,2.59751350665,1,299.0,3.00002018472,1,0.0,,0,0.0,,0,0.0,,0,0.0,,0,166.799804,1.65167947896,1,186.099609,1.84631786299,1,259.899414,2.59751350665,1,299.0,3.00002018472,1
1998-06-08,10265.599609,10402.700195,10244.799805,10280.299805,0.0,10280.299805,99.599609,0.979732530002,1,176.599609,1.75041737536,1,246.349365,2.45876047609,1,306.299804,3.07551544785,1,93.5,0.906956875717,1,237.600586,2.33741522601,1,284.5251465,2.81202040028,1,443.40039,4.45212413203,1,78.799805,0.775130877435,1,155.799805,1.54425418773,1,311.97461,3.14084466278,1,528.5,5.43931342802,1,14.700196,0.143198610504,1,164.09961,1.62214672344,1,219.2497563,2.17919357561,1,392.0,3.96428109716,1,0.0,,0,0.0,,0,0.0,,0,0.0,,0,14.700196,0.143198610504,1,164.09961,1.62214672344,1,219.2497563,2.17919357561,1,392.0,3.96428109716,1
1998-06-09,10280.299805,10315.400391,10004.299805,10051.5,0.0,10051.5,14.700196,0.143198610504,1,164.09961,1.62214672344,1,274.59961,2.7444317204,1,418.5,4.24364728828,1,-87.299804,-0.839203306483,0,146.800782,1.44366764004,1,217.700196,2.15593839979,1,453.600586,4.59957203522,1,-240.5,-2.34753245137,0,-30.90039,-0.307920015541,0,89.59961,0.903704683327,1,501.0,5.27185304347,1,-228.799805,-2.22561412935,0,-47.299805,-0.46837055802,0,-28.0,-0.277791557121,0,501.900391,5.25572182657,1,0.0,,0,0.0,,0,0.0,,0,0.0,,0,-228.799805,-2.22561412935,0,-47.299805,-0.46837055802,0,-28.0,-0.277791557121,0,501.900391,5.25572182657,1
1998-06-10,10051.5,10122.0,9953.700195,10120.900391,0.0,10120.900391,-228.799805,-2.22561412935,0,-114.5,-1.12630336416,0,-37.5,-0.371691941719,0,431.599609,4.4865288772,1,-193.400391,-1.87487042353,0,-187.200195,-1.81585565766,0,-43.099609,-0.423995933713,0,203.299805,2.04966176014,1,-50.59961,-0.505778625054,0,-212.299805,-2.08833174307,0,-135.299805,-1.34106259292,0,333.799804,3.46988836093,1,69.400391,0.690448102273,1,-144.699218,-1.40955446843,0,4.700196,0.0464620698424,1,216.900391,2.19002818053,1,0.0,,0,0.0,,0,0.0,,0,0.0,,0,69.400391,0.690448102273,1,-144.699218,-1.40955446843,0,4.700196,0.0464620698424,1,216.900391,2.19002818053,1
1998-06-11,10120.900391,10122.799805,9943.299805,9953.700195,0.0,9953.700195,69.400391,0.690448102273,1,-144.699218,-1.40955446843,0,4.700196,0.0464620698424,1,216.900391,2.19002818053,1,0.799805000001,0.00790164987157,1,-279.90039,-2.69065131892,0,-45.799804,-0.450404242089,0,211.299805,2.13186505574,1,-10.40039,-0.104487675902,0,-301.5,-2.94295648269,0,-91.90039,-0.915780335362,0,314.09961,3.26194910937,1,-167.200196,-1.65202886641,0,-326.59961,-3.1769463556,0,-145.09961,-1.4368005387,0,275.700195,2.84873109113,1,0.0,,0,0.0,,0,0.0,,0,0.0,,0,-167.200196,-1.65202886641,0,-326.59961,-3.1769463556,0,-145.09961,-1.4368005387,0,275.700195,2.84873109113,1
1998-06-12,9943.900391,9943.900391,9733.299805,9748.099609,0.0,9748.099609,-177.0,-1.74885625944,0,-336.399414,-3.27227240821,0,-222.099609,-2.18472957899,0,261.200196,2.69759664907,1,-178.899414,-1.76729183078,0,-371.5,-3.60141134535,0,-365.299804,-3.54343496188,0,-146.699218,-1.45382062201,0,-210.0,-2.11197493909,0,-271.0,-2.70883525366,0,-432.700195,-4.2563465965,0,50.59961,0.522577473029,1,-205.600586,-2.06556940607,0,-303.400391,-3.01845884694,0,-517.5,-5.04110835909,0,-277.5,-2.76791424775,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,-205.600586,-2.06556940607,0,-303.400391,-3.01845884694,0,-517.5,-5.04110835909,0,-277.5,-2.76791424775,0
1998-06-15,9733.099609,9733.099609,9465.799805,9593.299805,0.0,9593.299805,-210.800782,-2.11990037823,0,-318.400391,-3.16769030493,0,-532.5,-5.18722744196,0,-69.725586,-0.711280519779,0,-210.800782,-2.11990037823,0,-388.900391,-3.84212992492,0,-669.600586,-6.43679596113,0,-401.800049,-3.96451926076,0,-267.5,-2.74829713827,0,-487.90039,-4.90169866926,0,-779.0,-7.6038577115,0,-337.02539,-3.43804345478,0,-154.799804,-1.58799981749,0,-527.600586,-5.21298071928,0,-687.0,-6.68268448422,0,-490.849853,-4.86753836116,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,-154.799804,-1.58799981749,0,-527.600586,-5.21298071928,0,-687.0,-6.68268448422,0,-490.849853,-4.86753836116,0
1998-06-16,9593.299805,9694.099609,9534.299805,9684.900391,0.0,9684.900391,-139.799804,-1.43633384652,0,-527.600586,-5.21298071928,0,-687.0,-6.68268448422,0,-569.90039,-5.60748956102,0,-39.0,-0.400694553295,0,-428.700196,-4.23499628816,0,-621.300782,-6.02304087529,0,-573.700196,-5.58737224036,0,68.5,0.723657814565,1,-409.0,-4.11332261946,0,-470.0,-4.69797996023,0,-628.90039,-6.18801536852,0,91.600586,0.954839188412,1,-268.799804,-2.7005013084,0,-366.599609,-3.64721294334,0,-574.899414,-5.60341746356,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,91.600586,0.954839188412,1,-268.799804,-2.7005013084,0,-366.599609,-3.64721294334,0,-574.899414,-5.60341746356,0
1998-06-17,9783.5,9905.200195,9783.5,9900.799805,0.0,9900.799805,190.200195,1.98263578608,1,-160.400391,-1.61305307468,0,-268.0,-2.66626871611,0,-450.299805,-4.40012325412,0,211.100586,2.17761932015,1,-38.700196,-0.389185274171,0,-216.799805,-2.14186726931,0,-328.59961,-3.21092474214,0,249.200195,2.61372308504,1,50.200195,0.515757204707,1,-170.200195,-1.70991884089,0,-190.0,-1.9050483782,0,215.899414,2.22923732082,1,152.700196,1.56646117833,1,-220.100586,-2.17471348889,0,-100.700195,-1.00685092236,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,215.899414,2.22923732082,1,152.700196,1.56646117833,1,-220.100586,-2.17471348889,0,-100.700195,-1.00685092236,0
1998-06-18,9900.799805,9994.400391,9731.900391,9761.0,0.0,9761.0,117.299805,1.19895543517,1,167.700196,1.72298859291,1,-220.100586,-2.17471348889,0,-100.700195,-1.00685092236,0,89.200196,0.900539052659,1,261.300782,2.68466154151,1,-128.399414,-1.26841799179,0,-67.399414,-0.669854452545,0,-51.599609,-0.527414616446,0,266.100586,2.81117910247,1,-211.399414,-2.1260488786,0,-91.0,-0.926406625108,0,-139.799805,-1.41200516881,0,167.700195,1.74809709285,1,-192.700195,-1.9359654322,0,-202.0,-2.0275017565,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,-139.799805,-1.41200516881,0,167.700195,1.74809709285,1,-192.700195,-1.9359654322,0,-202.0,-2.0275017565,0
