Date,Open,High,Low,Close,Volume,Adjusted Close,RD1_Open,RD_P1_Open,RD_B1_Open,RD1_High,RD_P1_High,RD_B1_High,RD1_Low,RD_P1_Low,RD_B1_Low,RD1_Close,RD_P1_Close,RD_B1_Close,RD1_Adjusted Close,RD_P1_Adjusted Close,RD_B1_Adjusted Close,RD3_Open,RD_P3_Open,RD_B3_Open,RD3_High,RD_P3_High,RD_B3_High,RD3_Low,RD_P3_Low,RD_B3_Low,RD3_Close,RD_P3_Close,RD_B3_Close,RD3_Adjusted Close,RD_P3_Adjusted Close,RD_B3_Adjusted Close,RD5_Open,RD_P5_Open,RD_B5_Open,RD5_High,RD_P5_High,RD_B5_High,RD5_Low,RD_P5_Low,RD_B5_Low,RD5_Close,RD_P5_Close,RD_B5_Close,RD5_Adjusted Close,RD_P5_Adjusted Close,RD_B5_Adjusted Close,RD30_Open,RD_P30_Open,RD_B30_Open,RD30_High,RD_P30_High,RD_B30_High,RD30_Low,RD_P30_Low,RD_B30_Low,RD30_Close,RD_P30_Close,RD_B30_Close,RD30_Adjusted Close,RD_P30_Adjusted Close,RD_B30_Adjusted Close
2000-02-07,1424.369995,1427.150024,1413.329956,1424.23999,918100000.0,1424.23999,-0.599976,-0.042104466214,0,-8.76001,-0.61006677247,0,-7.300049,-0.513859975807,0,-0.130005,-0.00912719310687,0,-0.130005,-0.00912719310687,0,15.089966,1.07075710217,1,6.540039,0.460368367747,1,9.839966,0.701106959801,1,15.119995,1.07300975457,1,15.119995,1.07300975457,1,64.209961,4.72076515961,1,32.670044,2.34281197784,1,63.189941,4.68025095901,1,29.780029,2.13559584591,1,29.780029,2.13559584591,1,-11.76001,-0.818868066196,0,-34.289917,-2.34631037773,0,-22.800049,-1.58760341478,0,-34.099976,-2.33827343384,0,-34.099976,-2.33827343384,0
2000-02-08,1424.23999,1441.829956,1424.23999,1441.719971,1047700000.0,1441.719971,-0.130005,-0.00912719310687,0,14.679932,1.02861869832,1,10.910034,0.771938212566,1,17.479981,1.22731991257,1,17.479981,1.22731991257,1,15.119995,1.07300975457,1,16.049927,1.12569447415,1,25.71997,1.83908486344,1,16.75,1.17546336701,1,16.75,1.17546336701,1,29.780029,2.13559584591,1,29.339966,2.07718045492,1,39.449951,2.84880378173,1,32.439942,2.30188048737,1,32.439942,2.30188048737,1,-34.099976,-2.33827343384,0,-21.359985,-1.4598231167,0,-26.589966,-1.83274172759,0,-15.380005,-1.05552160135,0,-15.380005,-1.05552160135,0
2000-02-09,1441.719971,1444.550049,1411.650024,1411.709961,1050500000.0,1411.709961,17.479981,1.22731991257,1,2.720093,0.188655603158,1,-12.589966,-0.88397784702,0,-30.01001,-2.08154222759,0,-30.01001,-2.08154222759,0,16.75,1.17546336701,1,8.640015,0.601710051147,1,-8.979981,-0.632112581629,0,-12.660034,-0.88881639212,0,-12.660034,-0.88881639212,0,32.439942,2.30188048737,1,23.940064,1.68519609553,1,8.160034,0.581410203004,1,2.589966,0.183800244776,1,2.589966,0.183800244776,1,-15.369995,-1.05484186692,0,-18.130005,-1.2395058612,0,-41.130005,-2.83112406414,0,-45.950073,-3.15231754512,0,-45.950073,-3.15231754512,0
2000-02-10,1411.699951,1422.099976,1406.430054,1416.829956,1058800000.0,1416.829956,-30.02002,-2.08223653718,0,-22.450073,-1.55412219989,0,-5.21997,-0.369777913169,0,5.119995,0.362680376384,1,5.119995,0.362680376384,1,-12.670044,-0.88951915896,0,-5.050048,-0.353855440218,0,-6.899902,-0.488201779826,0,-7.410034,-0.520279872215,0,-7.410034,-0.520279872215,0,2.579956,0.183089872343,1,-3.680053,-0.258108047886,0,7.910034,0.565600340852,1,-8.140015,-0.571241160562,0,-8.140015,-0.571241160562,0,-45.960083,-3.15300426217,0,-45.369995,-3.09171539429,0,-51.22998,-3.51453554361,0,-46.630005,-3.18628498508,0,-46.630005,-3.18628498508,0
2000-02-11,1416.829956,1416.829956,1378.890015,1387.119995,1025700000.0,1387.119995,5.130005,0.363392022247,1,-5.27002,-0.370580134234,0,-27.540039,-1.95815205468,0,-29.709961,-2.09693201885,0,-29.709961,-2.09693201885,0,-7.410034,-0.520279872215,0,-25.0,-1.73390765644,0,-45.349975,-3.18415262304,0,-54.599976,-3.78714154609,0,-54.599976,-3.78714154609,0,-8.140015,-0.571241160562,0,-19.080078,-1.32877948814,0,-41.73999,-2.93813236755,0,-37.25,-2.61519128673,0,-37.25,-2.61519128673,0,-46.630005,-3.18628498508,0,-56.27002,-3.8198371405,0,-83.709961,-5.7233667697,0,-77.349976,-5.28177275955,0,-77.349976,-5.28177275955,0
2000-02-14,1387.119995,1394.930054,1380.530029,1389.939941,927300000.0,1389.939941,-29.709961,-2.09693201885,0,-21.899902,-1.5456972735,0,1.640014,0.118937259836,1,2.819946,0.203295029281,1,2.819946,0.203295029281,1,-54.599976,-3.78714154609,0,-49.619995,-3.43497928883,0,-31.119995,-2.20451205829,0,-21.77002,-1.54210288242,0,-21.77002,-1.54210288242,0,-37.25,-2.61519128673,0,-32.21997,-2.25764421807,0,-32.799927,-2.32075509762,0,-34.300049,-2.40830542892,0,-34.300049,-2.40830542892,0,-77.349976,-5.28177275955,0,-77.48999,-5.26276386387,0,-77.659912,-5.32577477161,0,-79.310059,-5.39799618853,0,-79.310059,-5.39799618853,0
2000-02-15,1389.939941,1407.719971,1376.25,1402.050049,1092100000.0,1402.050049,2.819946,0.203295029281,1,12.789917,0.916885901435,1,-4.280029,-0.310027953764,0,12.110108,0.871268437058,1,12.110108,0.871268437058,1,-21.76001,-1.54140474288,0,-14.380005,-1.01118101699,0,-30.180054,-2.14586242054,0,-14.779907,-1.04316731429,0,-14.779907,-1.04316731429,0,-34.300049,-2.40830542892,0,-34.109985,-2.36574256611,0,-47.98999,-3.36951569517,0,-39.669922,-2.75156915337,0,-39.669922,-2.75156915337,0,-79.310059,-5.39799618853,0,-70.280029,-4.75507638701,0,-62.109985,-4.31811129673,0,-53.169922,-3.65373778945,0,-53.169922,-3.65373778945,0
2000-02-16,1402.050049,1404.550049,1385.579956,1387.670044,1018800000.0,1387.670044,12.110108,0.871268437058,1,-3.169922,-0.22518129069,0,9.329956,0.67792595822,1,-14.380005,-1.02564134642,0,-14.380005,-1.02564134642,0,-14.779907,-1.04316731429,0,-12.279907,-0.866717064246,0,6.689941,0.485168572346,1,0.550049,0.0396540315173,1,0.550049,0.0396540315173,1,-39.669922,-2.75156915337,0,-40.0,-2.76902832323,0,-26.070068,-1.84677983613,0,-24.039917,-1.70289348833,0,-24.039917,-1.70289348833,0,-53.169922,-3.65373778945,0,-50.669922,-3.48194245611,0,-11.850098,-0.847992210135,0,-11.75,-0.839633536076,0,-11.75,-0.839633536076,0
2000-02-17,1387.670044,1399.880005,1380.069946,1388.26001,1034800000.0,1388.26001,-14.380005,-1.02564134642,0,-4.670044,-0.332493954439,0,-5.51001,-0.397668137168,0,0.589966,0.0425148616958,1,0.589966,0.0425148616958,1,0.550049,0.0396540315173,1,4.949951,0.35485298964,1,-0.460083,-0.0333265477994,0,-1.679931,-0.120863567586,0,-1.679931,-0.120863567586,0,-24.029907,-1.70219648892,0,-22.219971,-1.56247601259,0,-26.360108,-1.87425659207,0,-28.569946,-2.01646964613,0,-28.569946,-2.01646964613,0,-11.75,-0.839633536076,0,-13.390015,-0.947449164739,0,2.389892,0.173472207358,1,-13.849975,-0.987795190689,0,-13.849975,-0.987795190689,0
2000-02-18,1388.26001,1388.589966,1345.319946,1346.089966,1042300000.0,1346.089966,0.589966,0.0425148616958,1,-11.290039,-0.806500482875,0,-34.75,-2.51798831651,0,-42.170044,-3.03761857982,0,-42.170044,-3.03761857982,0,-1.679931,-0.120863567586,0,-19.130005,-1.35893539867,0,-30.930054,-2.24741536785,0,-55.960083,-3.99130423624,0,-55.960083,-3.99130423624,0,-28.569946,-2.01646964613,0,-28.23999,-1.99318131865,0,-33.570069,-2.43457191181,0,-41.030029,-2.95792931743,0,-41.030029,-2.95792931743,0,-13.849975,-0.987795190689,0,-23.310058,-1.65097086223,0,-46.78003,-3.36039298948,0,-57.359985,-4.08707022001,0,-57.359985,-4.08707022001,0
2000-02-22,1346.089966,1358.109985,1331.880005,1352.170044,980000000.0,1352.170044,-42.170044,-3.03761857982,0,-30.479981,-2.19503105642,0,-13.439941,-0.999014475327,0,6.080078,0.451684371296,1,6.080078,0.451684371296,1,-55.960083,-3.99130423624,0,-46.440064,-3.30640150795,0,-53.699951,-3.87562989544,0,-35.5,-2.5582450348,0,-35.5,-2.5582450348,0,-41.030029,-2.95792931743,0,-36.820069,-2.63956381859,0,-48.650024,-3.52401055957,0,-37.769897,-2.71737618913,0,-37.769897,-2.71737618913,0,-57.359985,-4.08707022001,0,-83.359986,-5.78298456971,0,-68.849975,-4.91529245344,0,-89.299927,-6.19505982064,0,-89.299927,-6.19505982064,0
2000-02-23,1352.170044,1370.109985,1342.439941,1360.689941,993700000.0,1360.689941,6.080078,0.451684371296,1,12.0,0.883580868452,1,10.559936,0.792859413788,1,8.519897,0.630090648569,1,8.519897,0.630090648569,1,-35.5,-2.5582450348,0,-29.77002,-2.12661227346,0,-37.630005,-2.72667375368,0,-27.570069,-1.98594418923,0,-27.570069,-1.98594418923,0,-37.769897,-2.71737618913,0,-37.609986,-2.67169513645,0,-33.810059,-2.45668003633,0,-41.360108,-2.94997372095,0,-41.360108,-2.94997372095,0,-89.299927,-6.19505982064,0,-94.25,-6.43625890938,0,-99.03003,-6.87007235616,0,-96.910035,-6.64860294976,0,-96.910035,-6.64860294976,0
2000-02-24,1360.689941,1364.800049,1329.880005,1353.430054,1215000000.0,1353.430054,8.519897,0.630090648569,1,-5.309936,-0.387555455995,0,-12.559936,-0.935605058849,0,-7.259887,-0.533544548339,0,-7.259887,-0.533544548339,0,-27.570069,-1.98594418923,0,-23.789917,-1.71324275578,0,-15.439941,-1.14767799629,0,7.340088,0.545289556077,1,7.340088,0.545289556077,1,-41.360108,-2.94997372095,0,-39.75,-2.83008782979,0,-55.699951,-4.0199737849,0,-34.23999,-2.46744463124,0,-34.23999,-2.46744463124,0,-96.910035,-6.64860294976,0,-93.859985,-6.43467174065,0,-104.540039,-7.28796557447,0,-85.130005,-5.9177233837,0,-85.130005,-5.9177233837,0
2000-02-25,1353.430054,1362.140015,1329.150024,1333.359985,1065200000.0,1333.359985,-7.259887,-0.533544548339,0,-2.660034,-0.19490283591,0,-0.729981,-0.0548907418155,0,-20.070069,-1.48290404374,0,-20.070069,-1.48290404374,0,7.340088,0.545289556077,1,4.03003,0.296738117274,1,-2.729981,-0.204971993704,0,-18.810059,-1.39110159136,0,-18.810059,-1.39110159136,0,-34.23999,-2.46744463124,0,-37.73999,-2.69594464277,0,-50.919922,-3.68966240788,0,-54.900025,-3.95459241097,0,-54.900025,-3.95459241097,0,-85.130005,-5.9177233837,0,-80.459961,-5.57742703026,0,-97.929932,-6.86225965043,0,-98.890015,-6.90452190609,0,-98.890015,-6.90452190609,0
2000-02-28,1333.359985,1360.819946,1325.069946,1348.050049,1026500000.0,1348.050049,-20.070069,-1.48290404374,0,-1.320069,-0.0969114030469,0,-4.080078,-0.306968959585,0,14.690064,1.10173277774,1,14.690064,1.10173277774,1,-18.810059,-1.39110159136,0,-9.290039,-0.678050601901,0,-17.369995,-1.29391226151,0,-12.639892,-0.928932567159,0,-12.639892,-0.928932567159,0,-54.900025,-3.95459241097,0,-27.77002,-1.99987186138,0,-20.25,-1.50521814979,0,1.960083,0.145613075612,1,1.960083,0.145613075612,1,-98.890015,-6.90452190609,0,-93.380005,-6.42140064272,0,-107.180054,-7.48333419445,0,-101.630005,-7.01051274863,0,-101.630005,-7.01051274863,0
2000-02-29,1348.050049,1369.630005,1348.050049,1366.420044,1204300000.0,1366.420044,14.690064,1.10173277774,1,8.810059,0.647408132567,1,22.980103,1.73425584584,1,18.369995,1.36270867789,1,18.369995,1.36270867789,1,-12.639892,-0.928932567159,0,4.829956,0.353894770413,1,18.170044,1.36629199113,1,12.98999,0.959782883616,1,12.98999,0.959782883616,1,1.960083,0.145613075612,1,11.52002,0.848239106349,1,16.170044,1.21407663898,1,14.25,1.05386153637,1,14.25,1.05386153637,1,-101.630005,-7.01051274863,0,-103.369995,-7.01765071283,0,-101.630005,-7.01051274863,0,-98.72998,-6.73855771646,0,-98.72998,-6.73855771646,0
2000-03-01,1366.420044,1383.459961,1366.420044,1379.189941,1274100000.0,1379.189941,18.369995,1.36270867789,1,13.829956,1.00975854424,1,18.369995,1.36270867789,1,12.769897,0.934551352351,1,12.769897,0.934551352351,1,12.98999,0.959782883616,1,21.319946,1.56518021387,1,37.27002,2.80404915375,1,45.829956,3.43717799511,1,45.829956,3.43717799511,1,14.25,1.05386153637,1,13.349976,0.974372579293,1,23.980103,1.78630732501,1,18.5,1.35960437735,1,18.5,1.35960437735,1,-98.72998,-6.73855771646,0,-81.690063,-5.57554254935,0,-84.880005,-5.8485497233,0,-75.950074,-5.21943408999,0,-75.950074,-5.21943408999,0
2000-03-02,1379.189941,1386.560059,1370.349976,1381.76001,1198600000.0,1381.76001,12.769897,0.934551352351,1,3.100098,0.224082957758,1,3.929932,0.287607900459,1,2.570069,0.186346269183,1,2.570069,0.186346269183,1,45.829956,3.43717799511,1,25.740113,1.89151497049,1,45.28003,3.4171803637,1,33.709961,2.50064610175,1,33.709961,2.50064610175,1,18.5,1.35960437735,1,21.76001,1.59437347734,1,40.469971,3.04312951904,1,28.329956,2.09319690488,1,28.329956,2.09319690488,1,-75.950074,-5.21943408999,0,-74.829956,-5.12046443673,0,-78.330078,-5.40699637465,0,-74.140014,-5.09238359625,0,-74.140014,-5.09238359625,0
2000-03-03,1381.76001,1410.880005,1381.76001,1409.170044,1150300000.0,1409.170044,2.570069,0.186346269183,1,24.319946,1.7539771063,1,11.410034,0.832636494314,1,27.410034,1.98370439162,1,27.410034,1.98370439162,1,33.709961,2.50064610175,1,41.25,3.01176228977,1,33.709961,2.50064610175,1,42.75,3.12861335632,1,42.75,3.12861335632,1,28.329956,2.09319690488,1,48.73999,3.57819236373,1,52.609986,3.95816762969,1,75.810059,5.68564077615,1,75.810059,5.68564077615,1,-74.140014,-5.09238359625,0,-54.829956,-3.74084624236,0,-56.780029,-3.94705934216,0,-36.399902,-2.51803118215,0,-36.399902,-2.51803118215,0
2000-03-06,1409.170044,1409.73999,1384.75,1391.280029,1029000000.0,1391.280029,27.410034,1.98370439162,1,-1.140015,-0.0808016979445,0,2.98999,0.216389964854,1,-17.890015,-1.2695426699,0,-17.890015,-1.2695426699,0,42.75,3.12861335632,1,26.280029,1.89958724798,1,18.329956,1.34145836637,1,12.090088,0.876607901536,1,12.090088,0.876607901536,1,75.810059,5.68564077615,1,48.920044,3.59489469153,1,59.680054,4.50391725963,1,43.22998,3.20685274498,1,43.22998,3.20685274498,1,-36.399902,-2.51803118215,0,-43.440064,-2.98931050426,0,-54.849976,-3.81008453143,0,-50.079956,-3.47449329253,0,-50.079956,-3.47449329253,0
2000-03-07,1391.280029,1399.209961,1349.98999,1355.619995,1314100000.0,1355.619995,-17.890015,-1.2695426699,0,-10.530029,-0.746948307822,0,-34.76001,-2.51020111934,0,-35.660034,-2.56310974475,0,-35.660034,-2.56310974475,0,12.090088,0.876607901536,1,12.649902,0.912322687928,1,-20.359986,-1.48575081961,0,-26.140015,-1.89179125252,0,-26.140015,-1.89179125252,0,43.22998,3.20685274498,1,29.579956,2.15970414579,1,1.939941,0.143907194057,1,-10.800049,-0.790390118136,0,-10.800049,-0.790390118136,0,-50.079956,-3.47449329253,0,-54.880005,-3.77418222278,0,-45.430054,-3.25565439563,0,-45.910034,-3.27570819391,0,-45.910034,-3.27570819391,0
2000-03-08,1355.619995,1373.790039,1346.619995,1366.699951,1203000000.0,1366.699951,-35.660034,-2.56310974475,0,-25.419922,-1.81673392189,0,-3.369995,-0.249631110228,0,11.079956,0.817334949386,1,11.079956,0.817334949386,1,-26.140015,-1.89179125252,0,-37.089966,-2.62885333044,0,-35.140015,-2.54313446226,0,-42.470093,-3.01383734212,0,-42.470093,-3.01383734212,0,-10.800049,-0.790390118136,0,-9.669922,-0.698966523976,0,-19.800049,-1.44904556157,0,-12.48999,-0.905603327628,0,-12.48999,-0.905603327628,0,-45.910034,-3.27570819391,0,-40.469971,-2.86156510923,0,-41.869995,-3.01550571495,0,-43.330078,-3.07298973134,0,-43.330078,-3.07298973134,0
2000-03-09,1366.699951,1401.819946,1357.880005,1401.689941,1123000000.0,1401.689941,11.079956,0.817334949386,1,28.029907,2.04033412707,1,11.26001,0.836168335671,1,34.98999,2.56018081909,1,34.98999,2.56018081909,1,-42.470093,-3.01383734212,0,-7.920044,-0.561808848169,0,-26.869995,-1.94042209785,0,10.409912,0.74822550335,1,10.409912,0.74822550335,1,-12.48999,-0.905603327628,0,15.259887,1.10055723161,1,-12.469971,-0.909984399489,0,19.929931,1.4423583586,1,19.929931,1.4423583586,1,-43.330078,-3.07298973134,0,-10.910034,-0.772266049029,0,-42.280029,-3.01965689445,0,-2.400025,-0.170930998591,0,-2.400025,-0.170930998591,0
2000-03-10,1401.689941,1413.459961,1392.069946,1395.069946,1138800000.0,1395.069946,34.98999,2.56018081909,1,11.640015,0.830350219599,1,34.189941,2.51789118877,1,-6.619995,-0.472286688116,0,-6.619995,-0.472286688116,0,10.409912,0.74822550335,1,14.25,1.01843185778,1,42.079956,3.11705689018,1,39.449951,2.91010394842,1,39.449951,2.91010394842,1,19.929931,1.4423583586,1,2.579956,0.182861475877,1,10.309936,0.746145200714,1,-14.100098,-1.0005959224,0,-14.100098,-1.0005959224,0,-2.400025,-0.170930998591,0,-5.400024,-0.380588927526,0,21.079956,1.53757183887,1,-3.490113,-0.249550455666,0,-3.490113,-0.249550455666,0
2000-03-13,1395.069946,1398.390015,1364.839966,1383.619995,1016100000.0,1383.619995,-6.619995,-0.472286688116,0,-15.069946,-1.06617424022,0,-27.22998,-1.95607843401,0,-11.449951,-0.820743865412,0,-11.449951,-0.820743865412,0,39.449951,2.91010394842,1,24.599976,1.79066489796,1,18.219971,1.35301503525,1,16.920044,1.23802184873,1,16.920044,1.23802184873,1,-14.100098,-1.0005959224,0,-11.349975,-0.805111231895,0,-19.910034,-1.4378071132,0,-7.660034,-0.550574567329,0,-7.660034,-0.550574567329,0,-3.490113,-0.249550455666,0,-0.170044,-0.0121585053788,0,8.640015,0.637075306899,1,23.459961,1.72479417227,1,23.459961,1.72479417227,1
2000-03-14,1383.619995,1395.150024,1359.150024,1359.150024,1094000000.0,1359.150024,-11.449951,-0.820743865412,0,-3.239991,-0.23169437462,0,-5.689942,-0.416894444898,0,-24.469971,-1.76854707856,0,-24.469971,-1.76854707856,0,16.920044,1.23802184873,1,-6.669922,-0.475804472538,0,1.270019,0.0935295457127,1,-42.539917,-3.03490206755,0,-42.539917,-3.03490206755,0,-7.660034,-0.550574567329,0,-4.059937,-0.290159240797,0,9.160034,0.678526068182,1,3.530029,0.260399596717,1,3.530029,0.260399596717,1,23.459961,1.72479417227,1,0.670044,0.0480497396599,1,9.010009,0.667338861148,1,-35.309937,-2.53215854076,0,-35.309937,-2.53215854076,0
2000-03-15,1359.150024,1397.98999,1356.98999,1392.140015,1302800000.0,1392.140015,-24.469971,-1.76854707856,0,2.839966,0.203559900451,1,-2.160034,-0.158925354954,0,32.989991,2.42725162178,1,32.989991,2.42725162178,1,-42.539917,-3.03490206755,0,-15.469971,-1.09447536024,0,-35.079956,-2.51998515598,0,-2.929931,-0.210020365531,0,-2.929931,-0.210020365531,0,3.530029,0.260399596717,1,24.199951,1.76154654736,1,10.369995,0.770075822318,1,25.440064,1.86142276374,1,25.440064,1.86142276374,1,-35.309937,-2.53215854076,0,-14.5,-1.02655594749,0,-27.800049,-2.00752808852,0,-17.140014,-1.21622485576,0,-17.140014,-1.21622485576,0
2000-03-16,1392.150024,1458.469971,1392.150024,1458.469971,1482300000.0,1458.469971,33.0,2.42798803791,1,60.479981,4.32620987508,1,35.160034,2.5910311984,1,66.329956,4.76460379598,1,66.329956,4.76460379598,1,-2.919922,-0.209302910465,0,60.079956,4.29636620367,1,27.310058,2.00097144576,1,74.849976,5.40972060757,1,74.849976,5.40972060757,1,25.450073,1.86215511176,1,56.650025,4.04117698294,1,34.270019,2.52378846981,1,56.78003,4.0508266728,1,56.78003,4.0508266728,1,-17.130005,-1.21551463496,0,37.859986,2.66505137932,1,-11.339966,-0.807983390035,0,49.349976,3.50218407056,1,49.349976,3.50218407056,1
2000-03-17,1458.469971,1477.329956,1453.319946,1464.469971,1295100000.0,1464.469971,66.319947,4.76385058052,1,18.859985,1.29313495478,1,61.169922,4.39391739004,1,6.0,0.411390026487,1,6.0,0.411390026487,1,74.849976,5.40972060757,1,82.179932,5.89040107417,1,94.169922,6.92858921658,1,105.319947,7.7489567112,1,105.319947,7.7489567112,1,56.78003,4.0508266728,1,63.869995,4.5186985668,1,61.25,4.39992258837,1,69.400025,4.97466275429,1,69.400025,4.97466275429,1,49.349976,3.50218407056,1,51.549927,3.6155596201,1,54.799926,3.91842270517,1,39.5,2.77198823862,1,39.5,2.77198823862,1
2000-03-20,1464.469971,1470.300049,1448.48999,1456.630005,920800000.0,1456.630005,6.0,0.411390026487,1,-7.029907,-0.475852193442,0,-4.829956,-0.332339483353,0,-7.839966,-0.535344947677,0,-7.839966,-0.535344947677,0,105.319947,7.7489567112,1,72.310059,5.17243038342,1,91.5,6.74286477235,1,64.48999,4.63243562466,1,64.48999,4.63243562466,1,69.400025,4.97466275429,1,71.910034,5.14234464124,1,83.650024,6.12892544795,1,73.01001,5.27673857445,1,73.01001,5.27673857445,1,39.5,2.77198823862,1,34.390015,2.39499788884,1,27.859985,1.96110070194,1,32.26001,2.26486166609,1,32.26001,2.26486166609,1
2000-03-21,1456.630005,1493.920044,1446.060059,1493.869995,1065900000.0,1493.869995,-7.839966,-0.535344947677,0,23.619995,1.60647447547,1,-2.429931,-0.167756147214,0,37.23999,2.55658539726,1,37.23999,2.55658539726,1,64.479981,4.63168335944,1,35.450073,2.43063441174,1,53.910035,3.87242998747,1,35.400024,2.42720280183,1,35.400024,2.42720280183,1,73.01001,5.27673857445,1,98.77002,7.0795268108,1,86.910035,6.39444016226,1,134.719971,9.9120750926,1,134.719971,9.9120750926,1,32.26001,2.26486166609,1,66.77002,4.6785564851,1,32.730103,2.31581470845,1,69.630005,4.88892360058,1,69.630005,4.88892360058,1
2000-03-22,1493.869995,1505.079956,1487.329956,1500.640015,1075000000.0,1500.640015,37.23999,2.55658539726,1,11.159912,0.747022040759,1,41.269897,2.8539545604,1,6.77002,0.453186691122,1,6.77002,0.453186691122,1,35.400024,2.42720280183,1,27.75,1.87838877072,1,34.01001,2.34015985906,1,36.170044,2.46983855704,1,36.170044,2.46983855704,1,134.719971,9.9120750926,1,107.089966,7.66028131575,1,130.339966,9.60507940077,1,108.5,7.7937562911,1,108.5,7.7937562911,1,69.630005,4.88892360058,1,63.25,4.38678637081,1,63.089966,4.42972858809,1,58.920044,4.08678836287,1,58.920044,4.08678836287,1
2000-03-23,1500.640015,1532.5,1492.390015,1527.349976,1078300000.0,1527.349976,6.77002,0.453186691122,1,27.420044,1.82183304553,1,5.060059,0.340210924925,1,26.709961,1.7799046229,1,26.709961,1.7799046229,1,36.170044,2.46983855704,1,62.199951,4.23042569048,1,43.900025,3.03074410614,1,70.719971,4.8550401102,1,70.719971,4.8550401102,1,108.489991,7.79298129725,1,74.030029,5.07586926519,1,100.239991,7.20037275236,1,68.880005,4.72275784689,1,68.880005,4.72275784689,1,58.920044,4.08678836287,1,87.949951,6.08839763364,1,80.739991,5.71954731182,1,115.640015,8.19148537551,1,115.640015,8.19148537551,1
2000-03-24,1527.349976,1552.869995,1516.829956,1527.459961,1052200000.0,1527.459961,26.709961,1.7799046229,1,20.369995,1.32920032626,1,24.439941,1.63763766538,1,0.109985,0.00720103458463,1,0.109985,0.00720103458463,1,70.719971,4.8550401102,1,58.949951,3.94599103458,1,70.769897,4.89398047886,1,33.589966,2.248520026,1,33.589966,2.248520026,1,68.880005,4.72275784689,1,75.540039,5.11328147738,1,63.51001,4.36999507058,1,62.98999,4.30121417628,1,62.98999,4.30121417628,1,115.650025,8.19225253341,1,130.770019,9.19555735932,1,110.399902,7.84965464056,1,110.630005,7.80827681766,1,110.630005,7.80827681766,1
2000-03-27,1527.459961,1534.630005,1518.459961,1523.859985,901000000.0,1523.859985,0.109985,0.00720103458463,1,-18.23999,-1.17459865016,0,1.630005,0.107461287506,1,-3.599976,-0.235683820978,0,-3.599976,-0.235683820978,0,33.589966,2.248520026,1,29.550049,1.96335409838,1,31.130005,2.09301270874,1,23.21997,1.54733778707,1,23.21997,1.54733778707,1,62.98999,4.30121417628,1,64.329956,4.37529441992,1,69.969971,4.83054570505,1,67.22998,4.61544659723,1,67.22998,4.61544659723,1,110.630005,7.80827681766,1,117.800049,8.3143392403,1,139.569946,10.1219056257,1,136.73999,9.85783425319,1,136.73999,9.85783425319,1
2000-03-28,1523.859985,1527.359985,1507.089966,1507.72998,959100000.0,1507.72998,-3.599976,-0.235683820978,0,-7.27002,-0.473731125829,0,-11.369995,-0.748784643127,0,-16.130005,-1.05849652585,0,-16.130005,-1.05849652585,0,23.21997,1.54733778707,1,-5.140015,-0.335400652529,0,14.699951,0.984993926001,1,-19.619996,-1.28457762191,0,-19.619996,-1.28457762191,0,67.22998,4.61544659723,1,33.439941,2.2384023251,1,61.029907,4.2204268502,1,13.859985,0.927790573905,1,13.859985,0.927790573905,1,136.73999,9.85783425319,1,132.429931,9.49366103485,1,126.559937,9.1674888877,1,117.790039,8.47446968933,1,117.790039,8.47446968933,1
2000-03-29,1507.72998,1521.449951,1497.449951,1508.52002,1061900000.0,1508.52002,-16.130005,-1.05849652585,0,-5.910034,-0.386944404596,0,-9.640015,-0.639644295794,0,0.79004,0.0523993029574,1,0.79004,0.0523993029574,1,-19.619996,-1.28457762191,0,-31.420044,-2.02335315262,0,-19.380005,-1.27766496985,0,-18.939941,-1.23996317308,0,-18.939941,-1.23996317308,0,13.859985,0.927790573905,1,16.369995,1.08764952551,1,10.119995,0.680413579998,1,7.880005,0.525109614647,1,7.880005,0.525109614647,1,117.790039,8.47446968933,1,113.72998,8.079020142,1,121.199951,8.80653594914,1,106.469971,7.59387805563,1,106.469971,7.59387805563,1
2000-03-30,1508.52002,1517.380005,1474.630005,1487.920044,1193400000.0,1487.920044,0.79004,0.0523993029574,1,-4.069946,-0.267504428741,0,-22.819946,-1.52392044788,0,-20.599976,-1.36557524772,0,-20.599976,-1.36557524772,0,-18.939941,-1.23996317308,0,-17.25,-1.12404944148,0,-43.829956,-2.88647426509,0,-35.939941,-2.35848052667,0,-35.939941,-2.35848052667,0,7.880005,0.525109614647,1,-15.119995,-0.986622838499,0,-17.76001,-1.1900381148,0,-39.429932,-2.58159116244,0,-39.429932,-2.58159116244,0,106.469971,7.59387805563,1,112.829956,8.03317447323,1,89.050049,6.42691521441,1,100.25,7.22433985179,1,100.25,7.22433985179,1
2000-03-31,1487.920044,1519.810059,1484.380005,1498.579956,1227400000.0,1498.579956,-20.599976,-1.36557524772,0,2.430054,0.160148017767,1,9.75,0.661182802936,1,10.659912,0.716430432064,1,10.659912,0.716430432064,1,-35.939941,-2.35848052667,0,-7.549926,-0.494312151303,0,-22.709961,-1.50687493861,0,-9.150024,-0.606874183135,0,-9.150024,-0.606874183135,0,-39.429932,-2.58159116244,0,-33.059936,-2.12895709921,0,-32.449951,-2.13932688181,0,-28.880005,-1.89072091822,0,-28.880005,-1.89072091822,0,100.25,7.22433985179,1,119.930054,8.56716672655,1,104.310059,7.55831683041,1,110.319946,7.94663429079,1,110.319946,7.94663429079,1
